gwas_id	qtl_subset	n_colocs_in_novel_ld_blocks	n_unique_novel_ld_blocks	sample_size	present_in_GTEx	cell_type_class	sample_size_norm_novel_LD_block_count	gwas_class	gwas_id_short
PLT-ebi-a-GCST004603	Alasoo_2018.macrophage_IFNg+Salmonella_exon	0	0	84	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	GEUVADIS.LCL_exon	0	0	445	TRUE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Nedelec_2016.macrophage_naive_exon	0	0	163	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.Tfh_memory_exon	0	0	89	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.Th17_memory_exon	0	0	89	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.Th1_memory_exon	0	0	82	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.Th2_memory_exon	0	0	89	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.Th1-17_memory_exon	0	0	88	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.Treg_memory_exon	0	0	89	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.Treg_naive_exon	0	0	89	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.B-cell_naive_exon	0	0	91	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.CD4_T-cell_naive_exon	0	0	88	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.CD4_T-cell_anti-CD3-CD28_exon	0	0	89	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.CD8_T-cell_naive_exon	0	0	89	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.CD8_T-cell_anti-CD3-CD28_exon	0	0	88	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.monocyte_CD16_naive_exon	0	0	90	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.monocyte_naive_exon	0	0	91	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.NK-cell_naive_exon	0	0	90	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schwartzentruber_2018.sensory_neuron_exon	0	0	98	FALSE	other	0	blood	PLT
PLT-ebi-a-GCST004603	van_de_Bunt_2015.pancreatic_islet_exon	0	0	117	TRUE	other	0	blood	PLT
RA-ebi-a-GCST002318	Alasoo_2018.macrophage_IFNg+Salmonella_exon	1	1	84	FALSE	immune cell	0.011904761904761904	immune	RA
RA-ebi-a-GCST002318	BLUEPRINT_PE.T-cell_exon	6	6	167	FALSE	immune cell	0.03592814371257485	immune	RA
RA-ebi-a-GCST002318	BLUEPRINT_SE.monocyte_exon	5	5	191	FALSE	immune cell	0.02617801047120419	immune	RA
RA-ebi-a-GCST002318	BLUEPRINT_SE.neutrophil_exon	1	1	196	FALSE	immune cell	0.00510204081632653	immune	RA
RA-ebi-a-GCST002318	BrainSeq.brain_exon	1	1	479	TRUE	other	0.0020876826722338203	immune	RA
RA-ebi-a-GCST002318	FUSION.adipose_naive_exon	2	2	271	TRUE	other	0.007380073800738007	immune	RA
RA-ebi-a-GCST002318	FUSION.muscle_naive_exon	1	1	288	TRUE	other	0.003472222222222222	immune	RA
RA-ebi-a-GCST002318	GENCORD.LCL_exon	2	2	190	TRUE	immune cell	0.010526315789473684	immune	RA
RA-ebi-a-GCST002318	GEUVADIS.LCL_exon	3	3	445	TRUE	immune cell	0.006741573033707865	immune	RA
RA-ebi-a-GCST002318	HipSci.iPSC_exon	4	4	322	FALSE	other	0.012422360248447204	immune	RA
RA-ebi-a-GCST002318	Lepik_2017.blood_exon	4	4	471	TRUE	immune cell	0.008492569002123142	immune	RA
RA-ebi-a-GCST002318	Quach_2016.monocyte_LPS_exon	1	1	184	FALSE	immune cell	0.005434782608695652	immune	RA
RA-ebi-a-GCST002318	Quach_2016.monocyte_naive_exon	2	2	200	FALSE	immune cell	0.01	immune	RA
RA-ebi-a-GCST002318	Quach_2016.monocyte_Pam3CSK4_exon	1	1	196	FALSE	immune cell	0.00510204081632653	immune	RA
RA-ebi-a-GCST002318	ROSMAP.brain_naive_exon	7	7	576	TRUE	other	0.012152777777777778	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.B-cell_naive_exon	1	1	91	FALSE	immune cell	0.01098901098901099	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.CD8_T-cell_naive_exon	1	1	89	FALSE	immune cell	0.011235955056179775	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.monocyte_CD16_naive_exon	1	1	90	FALSE	immune cell	0.011111111111111112	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.monocyte_naive_exon	1	1	91	FALSE	immune cell	0.01098901098901099	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.Tfh_memory_exon	1	1	89	FALSE	immune cell	0.011235955056179775	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.Th1_memory_exon	1	1	82	FALSE	immune cell	0.012195121951219513	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.Th1-17_memory_exon	2	2	88	FALSE	immune cell	0.022727272727272728	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.Th17_memory_exon	2	2	89	FALSE	immune cell	0.02247191011235955	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.Treg_naive_exon	1	1	89	FALSE	immune cell	0.011235955056179775	immune	RA
RA-ebi-a-GCST002318	Schwartzentruber_2018.sensory_neuron_exon	1	1	98	FALSE	other	0.01020408163265306	immune	RA
RA-ebi-a-GCST002318	TwinsUK.fat_exon	2	2	381	TRUE	other	0.005249343832020997	immune	RA
RA-ebi-a-GCST002318	TwinsUK.LCL_exon	6	5	418	TRUE	immune cell	0.011961722488038277	immune	RA
RA-ebi-a-GCST002318	Alasoo_2018.macrophage_naive_exon	0	0	84	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Alasoo_2018.macrophage_IFNg_exon	0	0	84	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Alasoo_2018.macrophage_Salmonella_exon	0	0	84	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	GENCORD.fibroblast_exon	0	0	186	TRUE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	GENCORD.T-cell_exon	0	0	184	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Nedelec_2016.macrophage_Listeria_exon	0	0	163	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Nedelec_2016.macrophage_naive_exon	0	0	163	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Nedelec_2016.macrophage_Salmonella_exon	0	0	167	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Quach_2016.monocyte_R848_exon	0	0	191	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Quach_2016.monocyte_IAV_exon	0	0	198	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.Th2_memory_exon	0	0	89	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.Treg_memory_exon	0	0	89	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.CD4_T-cell_naive_exon	0	0	88	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.CD4_T-cell_anti-CD3-CD28_exon	0	0	89	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.CD8_T-cell_anti-CD3-CD28_exon	0	0	88	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.NK-cell_naive_exon	0	0	90	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	TwinsUK.skin_exon	0	0	370	TRUE	other	0	immune	RA
RA-ebi-a-GCST002318	TwinsUK.blood_exon	0	0	195	TRUE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	van_de_Bunt_2015.pancreatic_islet_exon	0	0	117	TRUE	other	0	immune	RA
SLE-ebi-a-GCST003156	Alasoo_2018.macrophage_IFNg+Salmonella_exon	1	1	84	FALSE	immune cell	0.011904761904761904	immune	SLE
SLE-ebi-a-GCST003156	Alasoo_2018.macrophage_Salmonella_exon	1	1	84	FALSE	immune cell	0.011904761904761904	immune	SLE
SLE-ebi-a-GCST003156	BLUEPRINT_PE.T-cell_exon	4	4	167	FALSE	immune cell	0.023952095808383235	immune	SLE
SLE-ebi-a-GCST003156	BLUEPRINT_SE.monocyte_exon	5	5	191	FALSE	immune cell	0.02617801047120419	immune	SLE
SLE-ebi-a-GCST003156	BLUEPRINT_SE.neutrophil_exon	4	4	196	FALSE	immune cell	0.02040816326530612	immune	SLE
SLE-ebi-a-GCST003156	BrainSeq.brain_exon	1	1	479	TRUE	other	0.0020876826722338203	immune	SLE
SLE-ebi-a-GCST003156	FUSION.adipose_naive_exon	1	1	271	TRUE	other	0.0036900369003690036	immune	SLE
SLE-ebi-a-GCST003156	FUSION.muscle_naive_exon	2	2	288	TRUE	other	0.006944444444444444	immune	SLE
SLE-ebi-a-GCST003156	GENCORD.LCL_exon	1	1	190	TRUE	immune cell	0.005263157894736842	immune	SLE
SLE-ebi-a-GCST003156	GENCORD.T-cell_exon	1	1	184	FALSE	immune cell	0.005434782608695652	immune	SLE
SLE-ebi-a-GCST003156	GEUVADIS.LCL_exon	1	1	445	TRUE	immune cell	0.0022471910112359553	immune	SLE
SLE-ebi-a-GCST003156	HipSci.iPSC_exon	1	1	322	FALSE	other	0.003105590062111801	immune	SLE
SLE-ebi-a-GCST003156	Lepik_2017.blood_exon	3	3	471	TRUE	immune cell	0.006369426751592357	immune	SLE
SLE-ebi-a-GCST003156	Nedelec_2016.macrophage_Listeria_exon	2	2	163	FALSE	immune cell	0.012269938650306749	immune	SLE
SLE-ebi-a-GCST003156	Nedelec_2016.macrophage_Salmonella_exon	3	3	167	FALSE	immune cell	0.017964071856287425	immune	SLE
SLE-ebi-a-GCST003156	Quach_2016.monocyte_LPS_exon	3	3	184	FALSE	immune cell	0.016304347826086956	immune	SLE
SLE-ebi-a-GCST003156	Quach_2016.monocyte_naive_exon	2	2	200	FALSE	immune cell	0.01	immune	SLE
SLE-ebi-a-GCST003156	Quach_2016.monocyte_Pam3CSK4_exon	4	4	196	FALSE	immune cell	0.02040816326530612	immune	SLE
SLE-ebi-a-GCST003156	ROSMAP.brain_naive_exon	3	2	576	TRUE	other	0.003472222222222222	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.CD4_T-cell_naive_exon	1	1	88	FALSE	immune cell	0.011363636363636364	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.CD8_T-cell_naive_exon	1	1	89	FALSE	immune cell	0.011235955056179775	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.Tfh_memory_exon	1	1	89	FALSE	immune cell	0.011235955056179775	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.Th17_memory_exon	1	1	89	FALSE	immune cell	0.011235955056179775	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.Treg_memory_exon	1	1	89	FALSE	immune cell	0.011235955056179775	immune	SLE
SLE-ebi-a-GCST003156	TwinsUK.fat_exon	2	2	381	TRUE	other	0.005249343832020997	immune	SLE
SLE-ebi-a-GCST003156	TwinsUK.LCL_exon	2	2	418	TRUE	immune cell	0.004784688995215311	immune	SLE
SLE-ebi-a-GCST003156	TwinsUK.skin_exon	1	1	370	TRUE	other	0.002702702702702703	immune	SLE
SLE-ebi-a-GCST003156	Alasoo_2018.macrophage_naive_exon	0	0	84	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Alasoo_2018.macrophage_IFNg_exon	0	0	84	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	GENCORD.fibroblast_exon	0	0	186	TRUE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Nedelec_2016.macrophage_naive_exon	0	0	163	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Quach_2016.monocyte_R848_exon	0	0	191	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Quach_2016.monocyte_IAV_exon	0	0	198	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.Th1_memory_exon	0	0	82	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.Th2_memory_exon	0	0	89	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.Th1-17_memory_exon	0	0	88	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.Treg_naive_exon	0	0	89	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.B-cell_naive_exon	0	0	91	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.CD4_T-cell_anti-CD3-CD28_exon	0	0	89	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.CD8_T-cell_anti-CD3-CD28_exon	0	0	88	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.monocyte_CD16_naive_exon	0	0	90	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.monocyte_naive_exon	0	0	91	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.NK-cell_naive_exon	0	0	90	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schwartzentruber_2018.sensory_neuron_exon	0	0	98	FALSE	other	0	immune	SLE
SLE-ebi-a-GCST003156	TwinsUK.blood_exon	0	0	195	TRUE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	van_de_Bunt_2015.pancreatic_islet_exon	0	0	117	TRUE	other	0	immune	SLE
T2D1-ebi-a-GCST006867	Alasoo_2018.macrophage_IFNg+Salmonella_exon	1	1	84	FALSE	immune cell	0.011904761904761904	non-immune	T2D
T2D1-ebi-a-GCST006867	Alasoo_2018.macrophage_naive_exon	1	1	84	FALSE	immune cell	0.011904761904761904	non-immune	T2D
T2D1-ebi-a-GCST006867	Alasoo_2018.macrophage_Salmonella_exon	1	1	84	FALSE	immune cell	0.011904761904761904	non-immune	T2D
T2D1-ebi-a-GCST006867	BLUEPRINT_PE.T-cell_exon	5	5	167	FALSE	immune cell	0.029940119760479042	non-immune	T2D
T2D1-ebi-a-GCST006867	BLUEPRINT_SE.monocyte_exon	5	5	191	FALSE	immune cell	0.02617801047120419	non-immune	T2D
T2D1-ebi-a-GCST006867	BLUEPRINT_SE.neutrophil_exon	6	6	196	FALSE	immune cell	0.030612244897959183	non-immune	T2D
T2D1-ebi-a-GCST006867	BrainSeq.brain_exon	3	2	479	TRUE	other	0.0041753653444676405	non-immune	T2D
T2D1-ebi-a-GCST006867	FUSION.adipose_naive_exon	3	3	271	TRUE	other	0.01107011070110701	non-immune	T2D
T2D1-ebi-a-GCST006867	FUSION.muscle_naive_exon	1	1	288	TRUE	other	0.003472222222222222	non-immune	T2D
T2D1-ebi-a-GCST006867	GENCORD.fibroblast_exon	1	1	186	TRUE	immune cell	0.005376344086021506	non-immune	T2D
T2D1-ebi-a-GCST006867	GENCORD.LCL_exon	1	1	190	TRUE	immune cell	0.005263157894736842	non-immune	T2D
T2D1-ebi-a-GCST006867	GENCORD.T-cell_exon	1	1	184	FALSE	immune cell	0.005434782608695652	non-immune	T2D
T2D1-ebi-a-GCST006867	HipSci.iPSC_exon	4	4	322	FALSE	other	0.012422360248447204	non-immune	T2D
T2D1-ebi-a-GCST006867	Lepik_2017.blood_exon	5	5	471	TRUE	immune cell	0.010615711252653927	non-immune	T2D
T2D1-ebi-a-GCST006867	Nedelec_2016.macrophage_Listeria_exon	2	2	163	FALSE	immune cell	0.012269938650306749	non-immune	T2D
T2D1-ebi-a-GCST006867	Quach_2016.monocyte_IAV_exon	2	2	198	FALSE	immune cell	0.010101010101010102	non-immune	T2D
T2D1-ebi-a-GCST006867	Quach_2016.monocyte_LPS_exon	2	2	184	FALSE	immune cell	0.010869565217391304	non-immune	T2D
T2D1-ebi-a-GCST006867	Quach_2016.monocyte_naive_exon	1	1	200	FALSE	immune cell	0.005	non-immune	T2D
T2D1-ebi-a-GCST006867	Quach_2016.monocyte_Pam3CSK4_exon	2	2	196	FALSE	immune cell	0.01020408163265306	non-immune	T2D
T2D1-ebi-a-GCST006867	Quach_2016.monocyte_R848_exon	4	4	191	FALSE	immune cell	0.020942408376963352	non-immune	T2D
T2D1-ebi-a-GCST006867	ROSMAP.brain_naive_exon	8	8	576	TRUE	other	0.013888888888888888	non-immune	T2D
T2D1-ebi-a-GCST006867	TwinsUK.fat_exon	6	5	381	TRUE	other	0.013123359580052493	non-immune	T2D
T2D1-ebi-a-GCST006867	TwinsUK.LCL_exon	3	3	418	TRUE	immune cell	0.007177033492822967	non-immune	T2D
T2D1-ebi-a-GCST006867	TwinsUK.skin_exon	3	3	370	TRUE	other	0.008108108108108109	non-immune	T2D
T2D1-ebi-a-GCST006867	Alasoo_2018.macrophage_IFNg_exon	0	0	84	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	GEUVADIS.LCL_exon	0	0	445	TRUE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Nedelec_2016.macrophage_naive_exon	0	0	163	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Nedelec_2016.macrophage_Salmonella_exon	0	0	167	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.Tfh_memory_exon	0	0	89	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.Th17_memory_exon	0	0	89	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.Th1_memory_exon	0	0	82	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.Th2_memory_exon	0	0	89	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.Th1-17_memory_exon	0	0	88	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.Treg_memory_exon	0	0	89	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.Treg_naive_exon	0	0	89	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.B-cell_naive_exon	0	0	91	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.CD4_T-cell_naive_exon	0	0	88	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.CD4_T-cell_anti-CD3-CD28_exon	0	0	89	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.CD8_T-cell_naive_exon	0	0	89	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.CD8_T-cell_anti-CD3-CD28_exon	0	0	88	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.monocyte_CD16_naive_exon	0	0	90	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.monocyte_naive_exon	0	0	91	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.NK-cell_naive_exon	0	0	90	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schwartzentruber_2018.sensory_neuron_exon	0	0	98	FALSE	other	0	non-immune	T2D
T2D1-ebi-a-GCST006867	TwinsUK.blood_exon	0	0	195	TRUE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	van_de_Bunt_2015.pancreatic_islet_exon	0	0	117	TRUE	other	0	non-immune	T2D
UC-ebi-a-GCST004133	Alasoo_2018.macrophage_IFNg+Salmonella_exon	1	1	84	FALSE	immune cell	0.011904761904761904	immune	UC
UC-ebi-a-GCST004133	BLUEPRINT_PE.T-cell_exon	2	2	167	FALSE	immune cell	0.011976047904191617	immune	UC
UC-ebi-a-GCST004133	BLUEPRINT_SE.monocyte_exon	6	6	191	FALSE	immune cell	0.031413612565445025	immune	UC
UC-ebi-a-GCST004133	BLUEPRINT_SE.neutrophil_exon	3	3	196	FALSE	immune cell	0.015306122448979591	immune	UC
UC-ebi-a-GCST004133	BrainSeq.brain_exon	1	1	479	TRUE	other	0.0020876826722338203	immune	UC
UC-ebi-a-GCST004133	FUSION.adipose_naive_exon	2	2	271	TRUE	other	0.007380073800738007	immune	UC
UC-ebi-a-GCST004133	GENCORD.LCL_exon	2	2	190	TRUE	immune cell	0.010526315789473684	immune	UC
UC-ebi-a-GCST004133	GENCORD.T-cell_exon	1	1	184	FALSE	immune cell	0.005434782608695652	immune	UC
UC-ebi-a-GCST004133	GEUVADIS.LCL_exon	5	5	445	TRUE	immune cell	0.011235955056179775	immune	UC
UC-ebi-a-GCST004133	HipSci.iPSC_exon	2	1	322	FALSE	other	0.003105590062111801	immune	UC
UC-ebi-a-GCST004133	Lepik_2017.blood_exon	3	3	471	TRUE	immune cell	0.006369426751592357	immune	UC
UC-ebi-a-GCST004133	Nedelec_2016.macrophage_Listeria_exon	1	1	163	FALSE	immune cell	0.006134969325153374	immune	UC
UC-ebi-a-GCST004133	Nedelec_2016.macrophage_naive_exon	2	2	163	FALSE	immune cell	0.012269938650306749	immune	UC
UC-ebi-a-GCST004133	Nedelec_2016.macrophage_Salmonella_exon	1	1	167	FALSE	immune cell	0.005988023952095809	immune	UC
UC-ebi-a-GCST004133	Quach_2016.monocyte_IAV_exon	3	3	198	FALSE	immune cell	0.015151515151515152	immune	UC
UC-ebi-a-GCST004133	Quach_2016.monocyte_LPS_exon	3	3	184	FALSE	immune cell	0.016304347826086956	immune	UC
UC-ebi-a-GCST004133	Quach_2016.monocyte_naive_exon	4	4	200	FALSE	immune cell	0.02	immune	UC
UC-ebi-a-GCST004133	Quach_2016.monocyte_Pam3CSK4_exon	3	3	196	FALSE	immune cell	0.015306122448979591	immune	UC
UC-ebi-a-GCST004133	Quach_2016.monocyte_R848_exon	6	6	191	FALSE	immune cell	0.031413612565445025	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.B-cell_naive_exon	1	1	91	FALSE	immune cell	0.01098901098901099	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.CD8_T-cell_naive_exon	1	1	89	FALSE	immune cell	0.011235955056179775	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.monocyte_CD16_naive_exon	1	1	90	FALSE	immune cell	0.011111111111111112	immune	UC
UC-ebi-a-GCST004133	TwinsUK.fat_exon	3	3	381	TRUE	other	0.007874015748031496	immune	UC
UC-ebi-a-GCST004133	TwinsUK.LCL_exon	2	2	418	TRUE	immune cell	0.004784688995215311	immune	UC
UC-ebi-a-GCST004133	TwinsUK.skin_exon	3	2	370	TRUE	other	0.005405405405405406	immune	UC
UC-ebi-a-GCST004133	Alasoo_2018.macrophage_naive_exon	0	0	84	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Alasoo_2018.macrophage_IFNg_exon	0	0	84	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Alasoo_2018.macrophage_Salmonella_exon	0	0	84	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	FUSION.muscle_naive_exon	0	0	288	TRUE	other	0	immune	UC
UC-ebi-a-GCST004133	GENCORD.fibroblast_exon	0	0	186	TRUE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	ROSMAP.brain_naive_exon	0	0	576	TRUE	other	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.Tfh_memory_exon	0	0	89	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.Th17_memory_exon	0	0	89	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.Th1_memory_exon	0	0	82	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.Th2_memory_exon	0	0	89	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.Th1-17_memory_exon	0	0	88	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.Treg_memory_exon	0	0	89	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.Treg_naive_exon	0	0	89	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.CD4_T-cell_naive_exon	0	0	88	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.CD4_T-cell_anti-CD3-CD28_exon	0	0	89	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.CD8_T-cell_anti-CD3-CD28_exon	0	0	88	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.monocyte_naive_exon	0	0	91	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.NK-cell_naive_exon	0	0	90	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schwartzentruber_2018.sensory_neuron_exon	0	0	98	FALSE	other	0	immune	UC
UC-ebi-a-GCST004133	TwinsUK.blood_exon	0	0	195	TRUE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	van_de_Bunt_2015.pancreatic_islet_exon	0	0	117	TRUE	other	0	immune	UC
