gwas_id	qtl_subset	n_colocs_in_novel_ld_blocks	n_unique_novel_ld_blocks	sample_size	present_in_GTEx	cell_type_class	sample_size_norm_novel_LD_block_count	gwas_class	gwas_id_short
PLT-ebi-a-GCST004603	Schmiedel_2018.Tfh_memory_tx	0	0	89	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.Th17_memory_tx	0	0	89	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.Th1_memory_tx	0	0	82	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.Th2_memory_tx	0	0	89	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.Th1-17_memory_tx	0	0	88	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.Treg_memory_tx	0	0	89	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.Treg_naive_tx	0	0	89	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.B-cell_naive_tx	0	0	91	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.CD4_T-cell_anti-CD3-CD28_tx	0	0	89	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.CD8_T-cell_naive_tx	0	0	89	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.CD8_T-cell_anti-CD3-CD28_tx	0	0	88	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.monocyte_CD16_naive_tx	0	0	90	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	Schmiedel_2018.NK-cell_naive_tx	0	0	90	FALSE	immune cell	0	blood	PLT
PLT-ebi-a-GCST004603	TwinsUK.skin_tx	0	0	370	TRUE	other	0	blood	PLT
PLT-ebi-a-GCST004603	van_de_Bunt_2015.pancreatic_islet_tx	0	0	117	TRUE	other	0	blood	PLT
RA-ebi-a-GCST002318	Alasoo_2018.macrophage_IFNg_tx	2	2	84	FALSE	immune cell	0.023809523809523808	immune	RA
RA-ebi-a-GCST002318	Alasoo_2018.macrophage_IFNg+Salmonella_tx	1	1	84	FALSE	immune cell	0.011904761904761904	immune	RA
RA-ebi-a-GCST002318	Alasoo_2018.macrophage_Salmonella_tx	1	1	84	FALSE	immune cell	0.011904761904761904	immune	RA
RA-ebi-a-GCST002318	BLUEPRINT_PE.T-cell_tx	4	4	167	FALSE	immune cell	0.023952095808383235	immune	RA
RA-ebi-a-GCST002318	BLUEPRINT_SE.monocyte_tx	2	2	191	FALSE	immune cell	0.010471204188481676	immune	RA
RA-ebi-a-GCST002318	BLUEPRINT_SE.neutrophil_tx	3	3	196	FALSE	immune cell	0.015306122448979591	immune	RA
RA-ebi-a-GCST002318	FUSION.muscle_naive_tx	1	1	288	TRUE	other	0.003472222222222222	immune	RA
RA-ebi-a-GCST002318	GEUVADIS.LCL_tx	2	2	445	TRUE	immune cell	0.0044943820224719105	immune	RA
RA-ebi-a-GCST002318	HipSci.iPSC_tx	2	2	322	FALSE	other	0.006211180124223602	immune	RA
RA-ebi-a-GCST002318	Lepik_2017.blood_tx	3	3	471	TRUE	immune cell	0.006369426751592357	immune	RA
RA-ebi-a-GCST002318	Nedelec_2016.macrophage_Listeria_tx	1	1	163	FALSE	immune cell	0.006134969325153374	immune	RA
RA-ebi-a-GCST002318	Nedelec_2016.macrophage_Salmonella_tx	1	1	167	FALSE	immune cell	0.005988023952095809	immune	RA
RA-ebi-a-GCST002318	Quach_2016.monocyte_IAV_tx	2	2	198	FALSE	immune cell	0.010101010101010102	immune	RA
RA-ebi-a-GCST002318	Quach_2016.monocyte_LPS_tx	1	1	184	FALSE	immune cell	0.005434782608695652	immune	RA
RA-ebi-a-GCST002318	Quach_2016.monocyte_naive_tx	1	1	200	FALSE	immune cell	0.005	immune	RA
RA-ebi-a-GCST002318	Quach_2016.monocyte_Pam3CSK4_tx	2	2	196	FALSE	immune cell	0.01020408163265306	immune	RA
RA-ebi-a-GCST002318	Quach_2016.monocyte_R848_tx	2	2	191	FALSE	immune cell	0.010471204188481676	immune	RA
RA-ebi-a-GCST002318	ROSMAP.brain_naive_tx	5	5	576	TRUE	other	0.008680555555555556	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.B-cell_naive_tx	1	1	91	FALSE	immune cell	0.01098901098901099	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.CD4_T-cell_anti-CD3-CD28_tx	1	1	89	FALSE	immune cell	0.011235955056179775	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.CD8_T-cell_anti-CD3-CD28_tx	1	1	88	FALSE	immune cell	0.011363636363636364	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.CD8_T-cell_naive_tx	1	1	89	FALSE	immune cell	0.011235955056179775	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.Tfh_memory_tx	2	2	89	FALSE	immune cell	0.02247191011235955	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.Th2_memory_tx	1	1	89	FALSE	immune cell	0.011235955056179775	immune	RA
RA-ebi-a-GCST002318	TwinsUK.fat_tx	3	3	381	TRUE	other	0.007874015748031496	immune	RA
RA-ebi-a-GCST002318	TwinsUK.LCL_tx	2	2	418	TRUE	immune cell	0.004784688995215311	immune	RA
RA-ebi-a-GCST002318	Alasoo_2018.macrophage_naive_tx	0	0	84	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	BrainSeq.brain_tx	0	0	479	TRUE	other	0	immune	RA
RA-ebi-a-GCST002318	FUSION.adipose_naive_tx	0	0	271	TRUE	other	0	immune	RA
RA-ebi-a-GCST002318	GENCORD.LCL_tx	0	0	190	TRUE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	GENCORD.fibroblast_tx	0	0	186	TRUE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	GENCORD.T-cell_tx	0	0	184	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Nedelec_2016.macrophage_naive_tx	0	0	163	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.Th17_memory_tx	0	0	89	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.Th1_memory_tx	0	0	82	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.Th1-17_memory_tx	0	0	88	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.Treg_memory_tx	0	0	89	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.Treg_naive_tx	0	0	89	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.CD4_T-cell_naive_tx	0	0	88	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.monocyte_CD16_naive_tx	0	0	90	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.monocyte_naive_tx	0	0	91	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Schmiedel_2018.NK-cell_naive_tx	0	0	90	FALSE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	Schwartzentruber_2018.sensory_neuron_tx	0	0	98	FALSE	other	0	immune	RA
RA-ebi-a-GCST002318	TwinsUK.skin_tx	0	0	370	TRUE	other	0	immune	RA
RA-ebi-a-GCST002318	TwinsUK.blood_tx	0	0	195	TRUE	immune cell	0	immune	RA
RA-ebi-a-GCST002318	van_de_Bunt_2015.pancreatic_islet_tx	0	0	117	TRUE	other	0	immune	RA
SLE-ebi-a-GCST003156	Alasoo_2018.macrophage_naive_tx	1	1	84	FALSE	immune cell	0.011904761904761904	immune	SLE
SLE-ebi-a-GCST003156	BLUEPRINT_PE.T-cell_tx	2	2	167	FALSE	immune cell	0.011976047904191617	immune	SLE
SLE-ebi-a-GCST003156	BLUEPRINT_SE.neutrophil_tx	3	3	196	FALSE	immune cell	0.015306122448979591	immune	SLE
SLE-ebi-a-GCST003156	BrainSeq.brain_tx	1	1	479	TRUE	other	0.0020876826722338203	immune	SLE
SLE-ebi-a-GCST003156	FUSION.adipose_naive_tx	1	1	271	TRUE	other	0.0036900369003690036	immune	SLE
SLE-ebi-a-GCST003156	Lepik_2017.blood_tx	1	1	471	TRUE	immune cell	0.0021231422505307855	immune	SLE
SLE-ebi-a-GCST003156	ROSMAP.brain_naive_tx	3	3	576	TRUE	other	0.005208333333333333	immune	SLE
SLE-ebi-a-GCST003156	Alasoo_2018.macrophage_IFNg_tx	0	0	84	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Alasoo_2018.macrophage_Salmonella_tx	0	0	84	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Alasoo_2018.macrophage_IFNg+Salmonella_tx	0	0	84	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	BLUEPRINT_SE.monocyte_tx	0	0	191	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	FUSION.muscle_naive_tx	0	0	288	TRUE	other	0	immune	SLE
SLE-ebi-a-GCST003156	GENCORD.LCL_tx	0	0	190	TRUE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	GENCORD.fibroblast_tx	0	0	186	TRUE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	GENCORD.T-cell_tx	0	0	184	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	GEUVADIS.LCL_tx	0	0	445	TRUE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	HipSci.iPSC_tx	0	0	322	FALSE	other	0	immune	SLE
SLE-ebi-a-GCST003156	Nedelec_2016.macrophage_Listeria_tx	0	0	163	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Nedelec_2016.macrophage_naive_tx	0	0	163	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Nedelec_2016.macrophage_Salmonella_tx	0	0	167	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Quach_2016.monocyte_naive_tx	0	0	200	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Quach_2016.monocyte_LPS_tx	0	0	184	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Quach_2016.monocyte_Pam3CSK4_tx	0	0	196	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Quach_2016.monocyte_R848_tx	0	0	191	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Quach_2016.monocyte_IAV_tx	0	0	198	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.Tfh_memory_tx	0	0	89	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.Th17_memory_tx	0	0	89	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.Th1_memory_tx	0	0	82	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.Th2_memory_tx	0	0	89	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.Th1-17_memory_tx	0	0	88	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.Treg_memory_tx	0	0	89	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.Treg_naive_tx	0	0	89	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.B-cell_naive_tx	0	0	91	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.CD4_T-cell_naive_tx	0	0	88	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.CD4_T-cell_anti-CD3-CD28_tx	0	0	89	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.CD8_T-cell_naive_tx	0	0	89	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.CD8_T-cell_anti-CD3-CD28_tx	0	0	88	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.monocyte_CD16_naive_tx	0	0	90	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.monocyte_naive_tx	0	0	91	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schmiedel_2018.NK-cell_naive_tx	0	0	90	FALSE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	Schwartzentruber_2018.sensory_neuron_tx	0	0	98	FALSE	other	0	immune	SLE
SLE-ebi-a-GCST003156	TwinsUK.fat_tx	0	0	381	TRUE	other	0	immune	SLE
SLE-ebi-a-GCST003156	TwinsUK.LCL_tx	0	0	418	TRUE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	TwinsUK.skin_tx	0	0	370	TRUE	other	0	immune	SLE
SLE-ebi-a-GCST003156	TwinsUK.blood_tx	0	0	195	TRUE	immune cell	0	immune	SLE
SLE-ebi-a-GCST003156	van_de_Bunt_2015.pancreatic_islet_tx	0	0	117	TRUE	other	0	immune	SLE
T2D1-ebi-a-GCST006867	BLUEPRINT_PE.T-cell_tx	4	4	167	FALSE	immune cell	0.023952095808383235	non-immune	T2D
T2D1-ebi-a-GCST006867	BLUEPRINT_SE.monocyte_tx	4	4	191	FALSE	immune cell	0.020942408376963352	non-immune	T2D
T2D1-ebi-a-GCST006867	BLUEPRINT_SE.neutrophil_tx	3	3	196	FALSE	immune cell	0.015306122448979591	non-immune	T2D
T2D1-ebi-a-GCST006867	BrainSeq.brain_tx	3	3	479	TRUE	other	0.006263048016701462	non-immune	T2D
T2D1-ebi-a-GCST006867	FUSION.adipose_naive_tx	3	3	271	TRUE	other	0.01107011070110701	non-immune	T2D
T2D1-ebi-a-GCST006867	GEUVADIS.LCL_tx	3	3	445	TRUE	immune cell	0.006741573033707865	non-immune	T2D
T2D1-ebi-a-GCST006867	HipSci.iPSC_tx	2	2	322	FALSE	other	0.006211180124223602	non-immune	T2D
T2D1-ebi-a-GCST006867	Lepik_2017.blood_tx	4	4	471	TRUE	immune cell	0.008492569002123142	non-immune	T2D
T2D1-ebi-a-GCST006867	Quach_2016.monocyte_naive_tx	1	1	200	FALSE	immune cell	0.005	non-immune	T2D
T2D1-ebi-a-GCST006867	ROSMAP.brain_naive_tx	6	6	576	TRUE	other	0.010416666666666666	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.monocyte_naive_tx	1	1	91	FALSE	immune cell	0.01098901098901099	non-immune	T2D
T2D1-ebi-a-GCST006867	TwinsUK.LCL_tx	1	1	418	TRUE	immune cell	0.0023923444976076554	non-immune	T2D
T2D1-ebi-a-GCST006867	TwinsUK.skin_tx	1	1	370	TRUE	other	0.002702702702702703	non-immune	T2D
T2D1-ebi-a-GCST006867	Alasoo_2018.macrophage_naive_tx	0	0	84	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Alasoo_2018.macrophage_IFNg_tx	0	0	84	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Alasoo_2018.macrophage_Salmonella_tx	0	0	84	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Alasoo_2018.macrophage_IFNg+Salmonella_tx	0	0	84	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	FUSION.muscle_naive_tx	0	0	288	TRUE	other	0	non-immune	T2D
T2D1-ebi-a-GCST006867	GENCORD.LCL_tx	0	0	190	TRUE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	GENCORD.fibroblast_tx	0	0	186	TRUE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	GENCORD.T-cell_tx	0	0	184	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Nedelec_2016.macrophage_Listeria_tx	0	0	163	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Nedelec_2016.macrophage_naive_tx	0	0	163	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Nedelec_2016.macrophage_Salmonella_tx	0	0	167	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Quach_2016.monocyte_LPS_tx	0	0	184	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Quach_2016.monocyte_Pam3CSK4_tx	0	0	196	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Quach_2016.monocyte_R848_tx	0	0	191	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Quach_2016.monocyte_IAV_tx	0	0	198	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.Tfh_memory_tx	0	0	89	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.Th17_memory_tx	0	0	89	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.Th1_memory_tx	0	0	82	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.Th2_memory_tx	0	0	89	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.Th1-17_memory_tx	0	0	88	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.Treg_memory_tx	0	0	89	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.Treg_naive_tx	0	0	89	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.B-cell_naive_tx	0	0	91	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.CD4_T-cell_naive_tx	0	0	88	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.CD4_T-cell_anti-CD3-CD28_tx	0	0	89	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.CD8_T-cell_naive_tx	0	0	89	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.CD8_T-cell_anti-CD3-CD28_tx	0	0	88	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.monocyte_CD16_naive_tx	0	0	90	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schmiedel_2018.NK-cell_naive_tx	0	0	90	FALSE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	Schwartzentruber_2018.sensory_neuron_tx	0	0	98	FALSE	other	0	non-immune	T2D
T2D1-ebi-a-GCST006867	TwinsUK.fat_tx	0	0	381	TRUE	other	0	non-immune	T2D
T2D1-ebi-a-GCST006867	TwinsUK.blood_tx	0	0	195	TRUE	immune cell	0	non-immune	T2D
T2D1-ebi-a-GCST006867	van_de_Bunt_2015.pancreatic_islet_tx	0	0	117	TRUE	other	0	non-immune	T2D
UC-ebi-a-GCST004133	Alasoo_2018.macrophage_IFNg+Salmonella_tx	3	3	84	FALSE	immune cell	0.03571428571428571	immune	UC
UC-ebi-a-GCST004133	BLUEPRINT_SE.monocyte_tx	1	1	191	FALSE	immune cell	0.005235602094240838	immune	UC
UC-ebi-a-GCST004133	BLUEPRINT_SE.neutrophil_tx	2	2	196	FALSE	immune cell	0.01020408163265306	immune	UC
UC-ebi-a-GCST004133	BrainSeq.brain_tx	3	3	479	TRUE	other	0.006263048016701462	immune	UC
UC-ebi-a-GCST004133	FUSION.adipose_naive_tx	3	3	271	TRUE	other	0.01107011070110701	immune	UC
UC-ebi-a-GCST004133	FUSION.muscle_naive_tx	1	1	288	TRUE	other	0.003472222222222222	immune	UC
UC-ebi-a-GCST004133	GENCORD.fibroblast_tx	1	1	186	TRUE	immune cell	0.005376344086021506	immune	UC
UC-ebi-a-GCST004133	GEUVADIS.LCL_tx	2	2	445	TRUE	immune cell	0.0044943820224719105	immune	UC
UC-ebi-a-GCST004133	HipSci.iPSC_tx	1	1	322	FALSE	other	0.003105590062111801	immune	UC
UC-ebi-a-GCST004133	Lepik_2017.blood_tx	1	1	471	TRUE	immune cell	0.0021231422505307855	immune	UC
UC-ebi-a-GCST004133	Nedelec_2016.macrophage_Listeria_tx	1	1	163	FALSE	immune cell	0.006134969325153374	immune	UC
UC-ebi-a-GCST004133	Nedelec_2016.macrophage_Salmonella_tx	1	1	167	FALSE	immune cell	0.005988023952095809	immune	UC
UC-ebi-a-GCST004133	Quach_2016.monocyte_IAV_tx	1	1	198	FALSE	immune cell	0.005050505050505051	immune	UC
UC-ebi-a-GCST004133	Quach_2016.monocyte_LPS_tx	2	2	184	FALSE	immune cell	0.010869565217391304	immune	UC
UC-ebi-a-GCST004133	Quach_2016.monocyte_naive_tx	2	2	200	FALSE	immune cell	0.01	immune	UC
UC-ebi-a-GCST004133	Quach_2016.monocyte_Pam3CSK4_tx	2	2	196	FALSE	immune cell	0.01020408163265306	immune	UC
UC-ebi-a-GCST004133	Quach_2016.monocyte_R848_tx	2	2	191	FALSE	immune cell	0.010471204188481676	immune	UC
UC-ebi-a-GCST004133	ROSMAP.brain_naive_tx	1	1	576	TRUE	other	0.001736111111111111	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.CD4_T-cell_anti-CD3-CD28_tx	2	2	89	FALSE	immune cell	0.02247191011235955	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.CD8_T-cell_anti-CD3-CD28_tx	1	1	88	FALSE	immune cell	0.011363636363636364	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.Tfh_memory_tx	1	1	89	FALSE	immune cell	0.011235955056179775	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.Th17_memory_tx	1	1	89	FALSE	immune cell	0.011235955056179775	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.Th2_memory_tx	1	1	89	FALSE	immune cell	0.011235955056179775	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.Treg_memory_tx	1	1	89	FALSE	immune cell	0.011235955056179775	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.Treg_naive_tx	1	1	89	FALSE	immune cell	0.011235955056179775	immune	UC
UC-ebi-a-GCST004133	TwinsUK.LCL_tx	3	3	418	TRUE	immune cell	0.007177033492822967	immune	UC
UC-ebi-a-GCST004133	Alasoo_2018.macrophage_naive_tx	0	0	84	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Alasoo_2018.macrophage_IFNg_tx	0	0	84	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Alasoo_2018.macrophage_Salmonella_tx	0	0	84	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	BLUEPRINT_PE.T-cell_tx	0	0	167	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	GENCORD.LCL_tx	0	0	190	TRUE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	GENCORD.T-cell_tx	0	0	184	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Nedelec_2016.macrophage_naive_tx	0	0	163	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.Th1_memory_tx	0	0	82	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.Th1-17_memory_tx	0	0	88	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.B-cell_naive_tx	0	0	91	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.CD4_T-cell_naive_tx	0	0	88	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.CD8_T-cell_naive_tx	0	0	89	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.monocyte_CD16_naive_tx	0	0	90	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.monocyte_naive_tx	0	0	91	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schmiedel_2018.NK-cell_naive_tx	0	0	90	FALSE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	Schwartzentruber_2018.sensory_neuron_tx	0	0	98	FALSE	other	0	immune	UC
UC-ebi-a-GCST004133	TwinsUK.fat_tx	0	0	381	TRUE	other	0	immune	UC
UC-ebi-a-GCST004133	TwinsUK.skin_tx	0	0	370	TRUE	other	0	immune	UC
UC-ebi-a-GCST004133	TwinsUK.blood_tx	0	0	195	TRUE	immune cell	0	immune	UC
UC-ebi-a-GCST004133	van_de_Bunt_2015.pancreatic_islet_tx	0	0	117	TRUE	other	0	immune	UC
