dataset	Alasoo_2018.macrophage_IFNg	Alasoo_2018.macrophage_IFNg+Salmonella	Alasoo_2018.macrophage_naive	Alasoo_2018.macrophage_Salmonella	BLUEPRINT_PE.T-cell	BLUEPRINT_SE.monocyte	BLUEPRINT_SE.neutrophil	BrainSeq.brain	FUSION.adipose_naive	FUSION.muscle_naive	GENCORD.fibroblast	GENCORD.LCL	GENCORD.T-cell	GEUVADIS.LCL	GTEx.adipose_subcutaneous	GTEx.adipose_visceral	GTEx.adrenal_gland	GTEx.artery_aorta	GTEx.artery_coronary	GTEx.artery_tibial	GTEx.blood	GTEx.brain_amygdala	GTEx.brain_anterior_cingulate_cortex	GTEx.brain_caudate	GTEx.brain_cerebellar_hemisphere	GTEx.brain_cerebellum	GTEx.brain_cortex	GTEx.brain_frontal_cortex	GTEx.brain_hippocampus	GTEx.brain_hypothalamus	GTEx.brain_nucleus_accumbens	GTEx.brain_putamen	GTEx.brain_spinal_cord	GTEx.brain_substantia_nigra	GTEx.breast	GTEx.colon_sigmoid	GTEx.colon_transverse	GTEx.esophagus_gej	GTEx.esophagus_mucosa	GTEx.esophagus_muscularis	GTEx.fibroblast	GTEx.heart_atrial_appendage	GTEx.heart_left_ventricle	GTEx.LCL	GTEx.liver	GTEx.lung	GTEx.minor_salivary_gland	GTEx.muscle	GTEx.nerve_tibial	GTEx.ovary	GTEx.pancreas	GTEx.pituitary	GTEx.prostate	GTEx.skin_not_sun_exposed	GTEx.skin_sun_exposed	GTEx.small_intestine	GTEx.spleen	GTEx.stomach	GTEx.testis	GTEx.thyroid	GTEx.uterus	GTEx.vagina	HipSci.iPSC	Lepik_2017.blood	Nedelec_2016.macrophage_Listeria	Nedelec_2016.macrophage_naive	Nedelec_2016.macrophage_Salmonella	Quach_2016.monocyte_IAV	Quach_2016.monocyte_LPS	Quach_2016.monocyte_naive	Quach_2016.monocyte_Pam3CSK4	Quach_2016.monocyte_R848	ROSMAP.brain_naive	Schmiedel_2018.B-cell_naive	Schmiedel_2018.CD4_T-cell_anti-CD3-CD28	Schmiedel_2018.CD4_T-cell_naive	Schmiedel_2018.CD8_T-cell_anti-CD3-CD28	Schmiedel_2018.CD8_T-cell_naive	Schmiedel_2018.monocyte_CD16_naive	Schmiedel_2018.monocyte_naive	Schmiedel_2018.NK-cell_naive	Schmiedel_2018.Tfh_memory	Schmiedel_2018.Th1-17_memory	Schmiedel_2018.Th17_memory	Schmiedel_2018.Th1_memory	Schmiedel_2018.Th2_memory	Schmiedel_2018.Treg_memory	Schmiedel_2018.Treg_naive	Schwartzentruber_2018.sensory_neuron	TwinsUK.blood	TwinsUK.fat	TwinsUK.LCL	TwinsUK.skin	van_de_Bunt_2015.pancreatic_islet
GTEx.esophagus_mucosa	0.262830252987083	0.23297549999560965	0.2746572298369307	0.24816387170228332	0.31904151386082474	0.32621491618061055	0.21030253634242305	0.34474724361873504	0.4258749100104132	0.34427493975948736	0.33817916286657645	0.3274623948410966	0.37019210181621093	0.35194355290785095	0.5283192744866981	0.5200776261126351	0.46400351894584857	0.5133923713780718	0.47908240554405757	0.5051515319630816	0.38552299335997153	0.32214858483768954	0.3291123191421271	0.3696022499756942	0.33341604862142754	0.3544450813582649	0.3598827217793453	0.3460773687254466	0.3341220350980992	0.3388294686994589	0.3533702012673261	0.35113335443557536	0.32499972594505294	0.3190137035192426	0.5170390035953947	0.4967834558872322	0.5404158714346812	0.5125076786719222	1	0.5497137855767726	0.45158498800832647	0.4771177412145242	0.46832641598277264	0.3466448188541159	0.40121239172171635	0.5432975437916107	0.46046273680701716	0.43535437441849834	0.5173023213404452	0.41571181436102966	0.4642597215359963	0.4163969836602966	0.47577958285538713	0.567549295083649	0.5750687231772627	0.47527685406558906	0.4624370289373551	0.5297389340093267	0.3720963080724466	0.5237785565992942	0.4251076519554417	0.49795980252528865	0.29234856879611526	0.36136672769890715	0.2898030538263728	0.3102773267214232	0.26939305738889846	0.25682486960748285	0.277070530705449	0.3018645206831832	0.2760453685219029	0.2598076811939186	0.353124529980026	0.2796247519417265	0.27981311030787404	0.3061184090046774	0.2920067396178913	0.3060488474477596	0.29694241046044634	0.30491230399167346	0.29470482839182816	0.3118154800114333	0.3098903129399476	0.3153159922770381	0.3066292664840588	0.30309232996188834	0.31432961499591083	0.3081772200659722	0.25019548157876537	0.3383920809064466	0.43881622321051617	0.3484986490134443	0.5149184970707649	0.31019761694733355
GTEx.esophagus_muscularis	0.25379718052447164	0.21822980406070966	0.27140352476904606	0.23889162889366405	0.3239336638246685	0.3235343892736123	0.2094793537180842	0.4024521040295827	0.487868418925057	0.4024243975477755	0.3448858943292868	0.31227835476697424	0.3615508934777507	0.32787138934135135	0.6170550216780835	0.5853745286789744	0.5116769062839692	0.6093090909490998	0.5671737775802098	0.6165742158801308	0.3768816596736425	0.36798067126645795	0.38708854768804246	0.42570452804939807	0.37839797409485904	0.4093116978894957	0.4205500635644654	0.4037124224275761	0.3884046407075483	0.3922592515727875	0.40548888977547404	0.41246755745215186	0.3801698829375341	0.3604203680234585	0.5778459137185757	0.6192141889602956	0.5923014002813962	0.6744611312183076	0.5497137855767726	1	0.47317533026802094	0.5624906172669462	0.5594610782340586	0.3301798900451502	0.39793312701947625	0.5770725407837599	0.4328191831539945	0.5031645916222942	0.6224433871724044	0.48759813099053717	0.47893206515406717	0.46523444016673776	0.5160521167930189	0.5211670964958925	0.537485253007659	0.5015049886814337	0.4847035882968869	0.5813226570147766	0.41387566535727915	0.5774256290484954	0.505861798766679	0.48058244533986794	0.2865085509232649	0.35087347664774016	0.2889340850109905	0.3123954957813776	0.265699932476757	0.2536619417080742	0.2728598996416213	0.29578343933278134	0.27341626059773844	0.25429470873920884	0.41514096610341816	0.284684384507358	0.2768611471331273	0.3134614599941376	0.28416776472712674	0.3109030777473233	0.3030451210394418	0.31115958492411533	0.3004302201435313	0.31458573942542245	0.31115221965301615	0.31267433838018077	0.3099673567678451	0.306962348489252	0.3132860434592476	0.31300634163178365	0.2675674689697192	0.3342969350001915	0.5041456523036159	0.3357322592705755	0.48916686652845953	0.3225879396844144
GTEx.fibroblast	0.29589673791649057	0.25088357697293784	0.32156423540926893	0.286042840332719	0.29317446567918487	0.31874376500521645	0.19864643479287974	0.34134477983604067	0.40825774765896616	0.32855162819600103	0.46710951569078873	0.33345805645852516	0.34864494953578096	0.3618749135155259	0.48729165805649194	0.4582174527497213	0.4303838048440306	0.4723490582231424	0.4288382571683623	0.4777950329218025	0.3386907929159907	0.29764097578361237	0.309898434207526	0.34884804999265506	0.3072980485543325	0.3241351105713367	0.33892638084417354	0.3377647558215869	0.31731946012791085	0.32307570170389005	0.334912831280761	0.3299356467289337	0.30942271054958853	0.2917984975921361	0.45089557964240556	0.4251423052905089	0.4346333435742732	0.43308034194025463	0.45158498800832647	0.47317533026802094	1	0.43127850874356005	0.42591048055769154	0.34116537092469174	0.34803491018361443	0.46186576259928297	0.35165084323378165	0.40566274181353273	0.4728235936279807	0.376645262496996	0.3971621832081995	0.36411460842270515	0.3883840818348736	0.42915204509895544	0.4444790011580504	0.38299252741562	0.39735351005355474	0.4266452607981704	0.3351095205291557	0.43374577646183654	0.38090030649850687	0.3710654814299453	0.31514745143491263	0.33617772595817136	0.30658102659423353	0.32746455354878634	0.27484050407826005	0.2531866174059636	0.2750758952688724	0.29830675098241494	0.27976041756757813	0.2579338019778856	0.34046425184222456	0.2535791004138155	0.2694579357818054	0.27771250439791284	0.28242477566059865	0.27603805642679907	0.28486630167064764	0.2980632229864862	0.27005269658563585	0.2818036552988064	0.2829664024189734	0.2859811246257443	0.27793126460427325	0.275018508672016	0.285134903842989	0.2808477471025398	0.2758778207305848	0.30463304244888556	0.43330193627833097	0.35231158648801364	0.4129423323160406	0.29159247214495837
GTEx.heart_atrial_appendage	0.2491248282733522	0.2110181932934877	0.26312682031508255	0.2327534476873585	0.2960268737018733	0.30854618000518136	0.19927100373788215	0.3766506510715789	0.44897594816864916	0.40185451991524346	0.32383867692294355	0.2925780502050586	0.33731488491412975	0.3143162059397725	0.5506188652747389	0.554266235937168	0.4769551207005312	0.5462777220928434	0.5283973961784089	0.5481455664095949	0.3564507435267917	0.34763674542569994	0.3644883278815308	0.40662643417392186	0.3561765774076694	0.3804575511609377	0.40280284434257985	0.3827584140494416	0.36355956316308236	0.3738398797941522	0.3851448267822953	0.3861481602223181	0.35432436125663197	0.34300900707888266	0.5209458818542962	0.5214539055002693	0.49629992281470287	0.5296635945714611	0.4771177412145242	0.5624906172669462	0.43127850874356005	1	0.6241751854231228	0.31382234050007407	0.3885522724901169	0.5319823577170079	0.4041208717339401	0.501343417143055	0.5499873543453925	0.4362665163609876	0.4411604855524684	0.4383825478670182	0.45232590530283423	0.4776241076482595	0.4832172001898663	0.4431801756079965	0.44104390857632825	0.49861869576852813	0.37786267843402377	0.5289169986400574	0.44782379577026615	0.4238838055345311	0.26896731151951214	0.3306542876743186	0.2750861086665926	0.3024372808484159	0.257310068634125	0.23977230526126417	0.25781492164024367	0.2824955071327471	0.2566962300008298	0.23973194952739244	0.3852363233573757	0.26562280638708163	0.25823082998552876	0.284416374585767	0.26260428273301767	0.28725979526862366	0.28666458033740266	0.29574453505688686	0.27531487720579184	0.2856155985743074	0.2842010157888775	0.28903574159294987	0.28376253332201207	0.2822675308953019	0.28919315236565235	0.2872469729901502	0.25019794977249027	0.31170125646723507	0.4669804487685911	0.31451473234790905	0.430614850001314	0.30147001192081496
GTEx.heart_left_ventricle	0.24388391701983428	0.20594926448580167	0.25374867239582705	0.22634138856565097	0.2888791321620714	0.3036901957136122	0.20237815655175098	0.3735714848626889	0.44711002139730127	0.415711130574539	0.32213888470530766	0.29205515648558916	0.32620589947149015	0.3066946424812712	0.542524050491386	0.527816293659222	0.4711371261555095	0.5316569204132926	0.5085326675676991	0.5295854311832211	0.35023154036621457	0.3464745765209107	0.3636950414753907	0.40072681083701583	0.3529491068894036	0.38110290163322924	0.3946593418147732	0.3789188334480668	0.3605944510120097	0.3663396506847283	0.3819878372012658	0.38889831398720054	0.35288931496623666	0.3358048680347112	0.5017589151898283	0.5003734802263881	0.48682805363230247	0.5133021029719312	0.46832641598277264	0.5594610782340586	0.42591048055769154	0.6241751854231228	1	0.30782038498889364	0.38866568916960753	0.5212348547502199	0.38600613933692307	0.5168883657619148	0.5294825083928405	0.4248480486414217	0.43982169287829015	0.4230981336797215	0.4380901093884736	0.45454647080574745	0.4703429899074084	0.42125075419801306	0.4338488473342811	0.4902319169111233	0.3688637450389618	0.517152262483583	0.43616624197104636	0.405414404367493	0.2729892790171121	0.3248739700749379	0.2769359927974593	0.3012821130065546	0.2507180436292179	0.24040717679558082	0.25403078642679155	0.2796325349675331	0.25427274622832235	0.23711622359911394	0.3852999953242115	0.25731495724886094	0.2534710469086971	0.2820396965431552	0.26178026262588366	0.28230291361570875	0.28115799177706335	0.2882183527200158	0.2763538389313134	0.28038397294036005	0.2758542180529084	0.28114937573873855	0.2787879275534071	0.2747860017578614	0.28282661697847084	0.27818202891985283	0.25251425542980266	0.30343599739536087	0.46435489234840527	0.30964116369088346	0.4168438375711934	0.29881990765833255
GTEx.LCL	0.2443137537229265	0.20542906526506743	0.24797781137899286	0.2249537322030671	0.3112191752086646	0.2971520484797454	0.17833470918465077	0.251691129498956	0.2829599966687205	0.2402604286966171	0.271128345728204	0.5015487746873621	0.3831496731809336	0.568558759532188	0.34241609814387114	0.3321211451508656	0.30917265473282535	0.32631516497093166	0.30412684328011463	0.32696867682622477	0.33947433282366435	0.22202167520126873	0.23733574182619838	0.2567370206485878	0.23493097947212926	0.252574204587625	0.2542546191843797	0.249894600784776	0.23764635281552743	0.24746603016198626	0.2489919651284984	0.2499987966899758	0.2308122234282845	0.21635715756653773	0.32943308111323993	0.31780648948566614	0.348019570389905	0.30929618929136093	0.3466448188541159	0.3301798900451502	0.34116537092469174	0.31382234050007407	0.30782038498889364	1	0.27556583301261195	0.3609406117298051	0.27572127706368355	0.29684863488907054	0.3361388545289008	0.2725821879452562	0.3078540360453441	0.2804362781524003	0.2892389625747952	0.32710659622087934	0.32680759302722057	0.33526850397368557	0.3720355865979437	0.33492818179743183	0.26071045003529403	0.3365038857275923	0.2774873647897482	0.27747882987393546	0.2564454477266571	0.33999918359519316	0.2644480548014831	0.2820851182746172	0.24089447182706258	0.2362218674893469	0.2573232198624643	0.2725174712463759	0.255159779590133	0.24262515172334695	0.2502932963945141	0.31055068638296857	0.2922005488048489	0.2922164231925786	0.2957773217067221	0.2952942060075185	0.2713822995700461	0.26606780716383965	0.28689804522681683	0.3010549259196154	0.2993313876015143	0.3077021777230774	0.29827391725971864	0.29825939254671524	0.3114245484888118	0.2962359453731375	0.19794348840784498	0.3071249748283961	0.29886206714411334	0.5585680741708726	0.30915320141981084	0.22257539200953252
GTEx.liver	0.2140714706430396	0.18691039731182446	0.22353959033868231	0.19968238162169719	0.25723085977352156	0.2743164532381541	0.18480887096705914	0.2763776652127823	0.34244196168682545	0.2896055466065629	0.26648633879227085	0.2667771213074196	0.2914972163890506	0.28497064173224435	0.4126685581336707	0.4109571695079037	0.3916899084879832	0.39248786162893495	0.3776458736002507	0.38202769409350185	0.32786937750400225	0.26215506113401316	0.2690586025591259	0.3085011987877102	0.27516307754452335	0.2895299758306284	0.2993843955980509	0.2903374682027126	0.2751459963127889	0.2805220921938509	0.28418700443505057	0.2996074195278416	0.26878440814584253	0.2629474697433311	0.40061736277987836	0.3811230539368044	0.3936645276279892	0.3704684353116557	0.40121239172171635	0.39793312701947625	0.34803491018361443	0.3885522724901169	0.38866568916960753	0.27556583301261195	1	0.42880757310815554	0.3268037995852428	0.35523547984034587	0.39436219803521144	0.32211287551650375	0.3987243450018746	0.34195187876180216	0.36125183203751177	0.3717052417076789	0.37699692189163203	0.36645835925308273	0.3774496972230495	0.4087211019640939	0.2999034491708352	0.41387952442451814	0.330068477248613	0.32949173834513107	0.2302537268704184	0.3021623299072457	0.2428543445767238	0.26292779072084604	0.22146070945561666	0.2175501146021442	0.23215892562520682	0.2567584797492178	0.23574187859257653	0.2189425314828984	0.2892423801280911	0.23224982684492984	0.23347575281844268	0.2514502334355484	0.24322106780395247	0.2500580270399813	0.2511375604925564	0.261458832057863	0.245686028661026	0.2526741582497059	0.2485271044229164	0.2514858564773469	0.246589980829323	0.24430091030180143	0.252442445410584	0.2471304708446416	0.1949373817479969	0.28053069105163475	0.35659076582957105	0.2817511997126208	0.34119536373316556	0.26362483621779476
GTEx.lung	0.2845581632804122	0.2462328774309425	0.29740347913121995	0.25897124914403447	0.3504623412755275	0.3877753051190144	0.25723026242678543	0.373791529173724	0.48104361265773093	0.36681258443102815	0.3403144982018275	0.33949093040242745	0.4119710878388856	0.3532450619508352	0.6059743419406153	0.5933614992501279	0.5062219528236686	0.5682710702259024	0.5375980621726665	0.5590734564796991	0.4639036142363157	0.3532176359079085	0.3642160171173508	0.4098803109293848	0.36540290468087694	0.3878828429693526	0.39707728458049674	0.38612877328453926	0.37759951002686265	0.3763466138111151	0.38680806249927047	0.3882856471814457	0.3695485016274143	0.3548045760517792	0.5780394804408704	0.5327913589734816	0.5532593822248921	0.5381290925159233	0.5432975437916107	0.5770725407837599	0.46186576259928297	0.5319823577170079	0.5212348547502199	0.3609406117298051	0.42880757310815554	1	0.44399619364140225	0.4629683367257055	0.5823523282413282	0.4513487263030227	0.4712923890621966	0.46038504573936306	0.5071993294531232	0.5250189855436905	0.5390343131322681	0.5117047032146971	0.5495795185361974	0.5538554437393034	0.4037232510187688	0.5971563537185783	0.4697745675420199	0.46905581406025243	0.2829118745777989	0.4210924872742921	0.3297581394593709	0.3567517444867352	0.30138755748173857	0.30907204494394364	0.326512814391018	0.357959442875561	0.3277755605828801	0.30672140229375416	0.3916444601765863	0.3167436524864756	0.30289111494661297	0.3375985120661186	0.3122774734413289	0.34434916566414636	0.3552129512490911	0.37362732478267013	0.33880747839493514	0.3426590899913961	0.34526838857792624	0.3459273928462497	0.34232628847301116	0.3381469633162756	0.34816090117840476	0.34252309246393703	0.25759381039116624	0.39396216780830284	0.48931558276721443	0.3640516175851112	0.4832303313870654	0.3339635817380629
GTEx.minor_salivary_gland	0.1969107461860748	0.1687196229833384	0.20396908325781818	0.1836946496867301	0.26313632258808767	0.25534346887736786	0.16899492054254311	0.28847665185618354	0.3532497299234554	0.28550464782460006	0.2620422313468822	0.2635319988938455	0.2920058373931851	0.2673406418961634	0.4460776165440525	0.4320159399513266	0.3770808191144243	0.4165490575857564	0.39624586442619814	0.41761112568199443	0.30062522111771733	0.2739907216117617	0.287056820510508	0.31797567493052753	0.2881549344759093	0.2954994577397037	0.3111988117697152	0.3027945005202029	0.2883390679948709	0.2955939999564486	0.30067125425356817	0.3060810101048716	0.28339158625778116	0.27637812173258175	0.4450522317097643	0.4134302552022712	0.4328724422171895	0.41397310622735695	0.46046273680701716	0.4328191831539945	0.35165084323378165	0.4041208717339401	0.38600613933692307	0.27572127706368355	0.3268037995852428	0.44399619364140225	1	0.3590183205308327	0.43685206317039205	0.35044216932649713	0.38738581980860176	0.3578138436999042	0.397261919820748	0.4470970699927677	0.4566780777414607	0.40163091253077615	0.3816721009873194	0.43026484492650846	0.3125458537413277	0.4427494022904478	0.3642700838482905	0.38573605755202567	0.23332519976832658	0.2866695017633115	0.21917233625487756	0.24315102778484468	0.20464460368707302	0.2032392292971361	0.21487457201895271	0.2354018307583202	0.21055200809295982	0.20225538352520944	0.29624921678529553	0.24019792959124212	0.22514061758173695	0.25857088039770393	0.22981964052165021	0.25720480867759493	0.23839771865124235	0.24413771834392464	0.23768904911168676	0.25931670668711576	0.26002798772196534	0.26256256770406233	0.2545356503356894	0.2558526779537287	0.2602970173932737	0.25854072283573076	0.20319343835619205	0.2685450274124624	0.3742150842651484	0.2751377937880412	0.4044015285247204	0.26325175857743016
GTEx.muscle	0.2394921019119872	0.20251114490662753	0.2505304537338303	0.2203774049407564	0.2744079470514363	0.28769089043557244	0.1905671167370224	0.3489319554261976	0.42025969263242346	0.5590606374815674	0.30393231325847503	0.2779823245697386	0.3101615881707025	0.3006126540054261	0.5184915166198854	0.4759379991160208	0.4206107285301924	0.4723441085257511	0.4380668511145032	0.5059860742704247	0.3292282047653718	0.31083256744645865	0.333257640307452	0.3638417610225767	0.3385622204746054	0.35338237240051984	0.3605598723332808	0.34718450780009247	0.3320201019729794	0.33483303163335193	0.34174534650814614	0.3450457923519644	0.31501687713942506	0.30919541266176837	0.46184851286978307	0.45058624177642925	0.4402258616432647	0.4570255843837198	0.43535437441849834	0.5031645916222942	0.40566274181353273	0.501343417143055	0.5168883657619148	0.29684863488907054	0.35523547984034587	0.4629683367257055	0.3590183205308327	1	0.49825087124224265	0.37672487838374913	0.41212317152888234	0.3777960545837359	0.39226212189835097	0.43995255213443885	0.4566672258710796	0.3871701279541355	0.38642018318483123	0.4454481453431325	0.34671686515870836	0.4621901712344396	0.3870194975155242	0.3722146222774009	0.2651614870002724	0.31783694483729796	0.26734781879092734	0.2891216772476052	0.24426800940703045	0.22562717500113294	0.24072843380590714	0.2644682189664823	0.2429306113100218	0.22676896056220958	0.35146204170118855	0.2496979123505411	0.2522560624771403	0.26894883574616524	0.25882446539127807	0.271742400353054	0.26174158150241456	0.2764449594719826	0.25420324635751335	0.26486710453268086	0.2675434316233258	0.2669291754949638	0.2644832230851843	0.2636565722996033	0.26800029634457645	0.2714765954892006	0.2415914186487243	0.2857079685673485	0.44572189566802256	0.2921747392773135	0.39834898889194204	0.27728907702214595
GTEx.nerve_tibial	0.24923758923312597	0.21486412530453025	0.26506850510002694	0.23514349433668477	0.3288878138202482	0.335229078135486	0.22208277785295352	0.40975695449976157	0.5006479714410467	0.3889676683807268	0.3348641613214636	0.31240801666346674	0.36515948536266823	0.32216128858727494	0.6601849224611495	0.597444343535984	0.5020001427433394	0.5904325533356753	0.5641274948407926	0.6237656032576109	0.3852921410356285	0.3851426601213714	0.4088113895071608	0.452136252282068	0.40172511866810084	0.4340976510659906	0.4383981185691578	0.4234054363546551	0.4117701779673452	0.41730392552084505	0.4298519904068192	0.42789819313622746	0.4085069739065761	0.38177160570796526	0.5987814456080345	0.5593899699156059	0.5555951462432516	0.5765678158795889	0.5173023213404452	0.6224433871724044	0.4728235936279807	0.5499873543453925	0.5294825083928405	0.3361388545289008	0.39436219803521144	0.5823523282413282	0.43685206317039205	0.49825087124224265	1	0.49011872545199686	0.4662006890372141	0.48005511880420115	0.5107737728751497	0.5376699316953139	0.5629687354080612	0.5002251149406015	0.49380281773031165	0.5413929044879721	0.4165661214779684	0.5877510193292855	0.5032105476216806	0.47578882916917575	0.2754786857612458	0.35470370827753206	0.2910943019879064	0.31788476281136324	0.26588494335261414	0.2601047617137244	0.27676076890019496	0.3004761821672757	0.27131042104932845	0.25850533470277903	0.426925708603843	0.30365542606403273	0.28181565721408947	0.31988057149590576	0.2878131093063887	0.32739460801412634	0.3163940360239933	0.32316735069943814	0.30923302592673174	0.32457083625291855	0.318953340156395	0.3209658998294598	0.31913296512327777	0.317798767535515	0.32042748938368537	0.32630045470880703	0.2704776243074144	0.33821672107791645	0.5256390451604902	0.3326602079312377	0.4993942409164108	0.31879944428680596
GTEx.ovary	0.188816783623051	0.1614187229568821	0.20064228779629378	0.17984501502427244	0.27547776426082554	0.25378249912595047	0.1693341373012258	0.32771688546226657	0.36969453802120933	0.3022310451594241	0.2657320982959687	0.2573529945247806	0.30084540939594334	0.2594096684203622	0.4714161523678897	0.46005612708701193	0.42933827295347915	0.46741532748884984	0.44772293449457046	0.4716982980224865	0.30213142618918576	0.30902232298515164	0.32902412375746426	0.3545546970370866	0.32853065232037076	0.34954499047818	0.3511643717975441	0.33745159848335365	0.32477887230357155	0.32613719294606186	0.34430023578549496	0.3341504706826035	0.3085052959792054	0.2957989719903062	0.4701890447342022	0.46016655008306057	0.45024659596931915	0.45889263289806737	0.41571181436102966	0.48759813099053717	0.376645262496996	0.4362665163609876	0.4248480486414217	0.2725821879452562	0.32211287551650375	0.4513487263030227	0.35044216932649713	0.37672487838374913	0.49011872545199686	1	0.39505902092862116	0.39285100101056664	0.4129364556279815	0.4163160753314878	0.42146479829999595	0.40065976231207834	0.4037110054636067	0.44830276295781857	0.34310340569168957	0.4760055121810523	0.5058779805075518	0.444297600157579	0.22338524323836872	0.2741720047502249	0.21560555660297875	0.24040155053014856	0.19975571978284953	0.2015922676085191	0.21096780241158256	0.23376713172757907	0.21179843073750762	0.1954593495833984	0.3318371381128125	0.2586787544197859	0.23377649882241172	0.2744086409934206	0.2378943545007325	0.2774649466909102	0.2486356360213709	0.24998898395356875	0.257158284733334	0.26604526507444054	0.2627452123699348	0.26577741163790075	0.2659664338303024	0.26050209707856625	0.260237089046433	0.2729690399464322	0.21279314644083347	0.2687399856226077	0.39255435500311575	0.27887903930632585	0.38294668797747183	0.2688685863974879
GTEx.pancreas	0.22681724986552598	0.1905639755825586	0.24028614159222222	0.21103899436454512	0.29594899714116646	0.2917502822529762	0.1915224069853848	0.3278535745846669	0.3779621936264327	0.336957977167526	0.29954071093542733	0.28439394666620377	0.3221268062079007	0.3053135200439175	0.4610547609426236	0.44954492780747213	0.44922987878893467	0.45888309214278616	0.42585200149170943	0.45443721719079516	0.34667718846483725	0.29469509863469495	0.3129477058428117	0.3428668611217375	0.3209720372447349	0.3358965603516339	0.33920020848544497	0.32967407472608334	0.3049045521185937	0.31529852571635175	0.3304042063388024	0.33470891197894204	0.30489074830071194	0.2947608962200449	0.45900215026392943	0.4454468314499682	0.4746791751938905	0.44249605232394074	0.4642597215359963	0.47893206515406717	0.3971621832081995	0.4411604855524684	0.43982169287829015	0.3078540360453441	0.3987243450018746	0.4712923890621966	0.38738581980860176	0.41212317152888234	0.4662006890372141	0.39505902092862116	1	0.39194105105378263	0.41733450513782483	0.4454595724622211	0.4446994063332354	0.41938521867812545	0.42082455767184584	0.5020618291258092	0.34575656312080494	0.48642128764587583	0.3846048158107964	0.3816159111354434	0.26747112478298507	0.31419822691937765	0.2588179296162333	0.28768605133093444	0.23558160774417597	0.2283487047158966	0.24476465432666117	0.27048403512944463	0.24508471994747238	0.2270098932707376	0.3341768630261219	0.2619162399587881	0.2619618295968855	0.2894497952070615	0.2707978419540348	0.29132487021019415	0.27295284870195985	0.28042401778390735	0.26955586136420445	0.2881112296827396	0.2868833487762663	0.2932836956153017	0.28394497435903493	0.28504070083477023	0.28329690921288087	0.2917798080123235	0.22803234993056956	0.29919475319730693	0.39293950913786285	0.3131501914494789	0.40730252896643193	0.331861691198267
GTEx.pituitary	0.19617502112588484	0.16553106528182948	0.21270191768433563	0.17834451850789174	0.2784299399974105	0.265165409018953	0.17399066101492391	0.3741757060461677	0.36878904293794074	0.30511660338481844	0.273034401129904	0.26568254939109043	0.3083123784993197	0.27136148806610855	0.4526990459973201	0.4403245344881451	0.4139976396041749	0.44116497588188613	0.4189206156101911	0.4381188318866892	0.3069452563294342	0.3692052845242668	0.39591678544118614	0.43302180686519065	0.3949590087831724	0.41804484336856373	0.432590497130668	0.4142520512022165	0.3877014606733528	0.40474330479108184	0.41768123735600776	0.4128184672134369	0.3634123896877255	0.3587138151060643	0.4557571870160098	0.4425424749774695	0.42585037034219064	0.4355189163777181	0.4163969836602966	0.46523444016673776	0.36411460842270515	0.4383825478670182	0.4230981336797215	0.2804362781524003	0.34195187876180216	0.46038504573936306	0.3578138436999042	0.3777960545837359	0.48005511880420115	0.39285100101056664	0.39194105105378263	1	0.43261458927683494	0.4264724868670318	0.42919579819280923	0.38821549975359804	0.39061227905489193	0.43153782935994395	0.36435788089903026	0.49493962908017886	0.3967903557489208	0.3767103512957763	0.24710693770364242	0.28475139285496764	0.22666045302619953	0.24671341588579512	0.2034057520313065	0.20784281557828363	0.21287459648976031	0.23690454730820518	0.2093052487731678	0.19668016813437564	0.3911494383346274	0.2504121561592073	0.2369284189405974	0.2696268231431421	0.24145615038861573	0.2734117166847009	0.2443646577138097	0.25438558746324935	0.24902525558948924	0.2684000579017558	0.26703467967627514	0.2677524564798239	0.2653613072876944	0.26084758603589997	0.2661280370982047	0.27432683097358385	0.24239814301604257	0.2784694025986896	0.38399169098698505	0.2874884876625847	0.3936949669561421	0.2966700895583819
