study_id	dataset_id	study_label	sample_group	tissue_id	tissue_label	condition_label	sample_size	quant_method	pmid	study_type
QTS000021	QTD001240	Nedelec_2016	macrophage_Salmonella	CL_0000235	macrophage	Salmonella_5h	167	majiq	27768889	bulk
QTS000022	QTD000394	Peng_2018	placenta_naive	UBERON_0001987	placenta	naive	149	ge	30596636	bulk
QTS000022	QTD000395	Peng_2018	placenta_naive	UBERON_0001987	placenta	naive	149	exon	30596636	bulk
QTS000022	QTD000396	Peng_2018	placenta_naive	UBERON_0001987	placenta	naive	149	tx	30596636	bulk
QTS000022	QTD000397	Peng_2018	placenta_naive	UBERON_0001987	placenta	naive	149	txrev	30596636	bulk
QTS000022	QTD000398	Peng_2018	placenta_naive	UBERON_0001987	placenta	naive	149	leafcutter	30596636	bulk
QTS000022	QTD001241	Peng_2018	placenta_naive	UBERON_0001987	placenta	naive	149	majiq	30596636	bulk
QTS000023	QTD000399	PhLiPS	iPSC	EFO_0004905	iPSC	naive	83	ge	28388432	bulk
QTS000023	QTD000400	PhLiPS	iPSC	EFO_0004905	iPSC	naive	83	exon	28388432	bulk
QTS000023	QTD000401	PhLiPS	iPSC	EFO_0004905	iPSC	naive	83	tx	28388432	bulk
QTS000023	QTD000402	PhLiPS	iPSC	EFO_0004905	iPSC	naive	83	txrev	28388432	bulk
QTS000023	QTD000403	PhLiPS	iPSC	EFO_0004905	iPSC	naive	83	leafcutter	28388432	bulk
QTS000023	QTD000404	PhLiPS	HLC	CL_0000182	hepatocyte	naive	79	ge	28388432	bulk
QTS000023	QTD000405	PhLiPS	HLC	CL_0000182	hepatocyte	naive	79	exon	28388432	bulk
QTS000023	QTD000406	PhLiPS	HLC	CL_0000182	hepatocyte	naive	79	tx	28388432	bulk
QTS000023	QTD000407	PhLiPS	HLC	CL_0000182	hepatocyte	naive	79	txrev	28388432	bulk
QTS000023	QTD000408	PhLiPS	HLC	CL_0000182	hepatocyte	naive	79	leafcutter	28388432	bulk
QTS000023	QTD001242	PhLiPS	iPSC	EFO_0004905	iPSC	naive	83	majiq	28388432	bulk
QTS000023	QTD001243	PhLiPS	HLC	CL_0000182	hepatocyte	naive	79	majiq	28388432	bulk
QTS000024	QTD000409	Quach_2016	monocyte_naive	CL_0002057	monocyte	naive	200	ge	27768888	bulk
QTS000024	QTD000410	Quach_2016	monocyte_naive	CL_0002057	monocyte	naive	200	exon	27768888	bulk
QTS000024	QTD000412	Quach_2016	monocyte_naive	CL_0002057	monocyte	naive	200	txrev	27768888	bulk
QTS000024	QTD000413	Quach_2016	monocyte_naive	CL_0002057	monocyte	naive	200	leafcutter	27768888	bulk
QTS000024	QTD000414	Quach_2016	monocyte_LPS	CL_0002057	monocyte	LPS_6h	184	ge	27768888	bulk
QTS000024	QTD000415	Quach_2016	monocyte_LPS	CL_0002057	monocyte	LPS_6h	184	exon	27768888	bulk
QTS000024	QTD000417	Quach_2016	monocyte_LPS	CL_0002057	monocyte	LPS_6h	184	txrev	27768888	bulk
QTS000024	QTD000418	Quach_2016	monocyte_LPS	CL_0002057	monocyte	LPS_6h	184	leafcutter	27768888	bulk
QTS000024	QTD000419	Quach_2016	monocyte_Pam3CSK4	CL_0002057	monocyte	Pam3CSK4_6h	196	ge	27768888	bulk
QTS000024	QTD000420	Quach_2016	monocyte_Pam3CSK4	CL_0002057	monocyte	Pam3CSK4_6h	196	exon	27768888	bulk
QTS000024	QTD000422	Quach_2016	monocyte_Pam3CSK4	CL_0002057	monocyte	Pam3CSK4_6h	196	txrev	27768888	bulk
QTS000024	QTD000423	Quach_2016	monocyte_Pam3CSK4	CL_0002057	monocyte	Pam3CSK4_6h	196	leafcutter	27768888	bulk
QTS000024	QTD000424	Quach_2016	monocyte_R848	CL_0002057	monocyte	R848_6h	191	ge	27768888	bulk
QTS000024	QTD000425	Quach_2016	monocyte_R848	CL_0002057	monocyte	R848_6h	191	exon	27768888	bulk
QTS000024	QTD000427	Quach_2016	monocyte_R848	CL_0002057	monocyte	R848_6h	191	txrev	27768888	bulk
QTS000024	QTD000428	Quach_2016	monocyte_R848	CL_0002057	monocyte	R848_6h	191	leafcutter	27768888	bulk
QTS000024	QTD000429	Quach_2016	monocyte_IAV	CL_0002057	monocyte	Influenza_6h	198	ge	27768888	bulk
QTS000024	QTD000430	Quach_2016	monocyte_IAV	CL_0002057	monocyte	Influenza_6h	198	exon	27768888	bulk
QTS000024	QTD000432	Quach_2016	monocyte_IAV	CL_0002057	monocyte	Influenza_6h	198	txrev	27768888	bulk
QTS000024	QTD000433	Quach_2016	monocyte_IAV	CL_0002057	monocyte	Influenza_6h	198	leafcutter	27768888	bulk
QTS000024	QTD001215	Quach_2016	monocyte_naive	CL_0002057	monocyte	naive	200	majiq	27768888	bulk
QTS000024	QTD001216	Quach_2016	monocyte_LPS	CL_0002057	monocyte	LPS_6h	184	majiq	27768888	bulk
QTS000024	QTD001217	Quach_2016	monocyte_Pam3CSK4	CL_0002057	monocyte	Pam3CSK4_6h	196	majiq	27768888	bulk
QTS000024	QTD001218	Quach_2016	monocyte_R848	CL_0002057	monocyte	R848_6h	191	majiq	27768888	bulk
QTS000024	QTD001219	Quach_2016	monocyte_IAV	CL_0002057	monocyte	Influenza_6h	198	majiq	27768888	bulk
QTS000025	QTD000434	ROSMAP	brain_naive	UBERON_0009834	brain (DLPFC)	naive	560	ge	28869584	bulk
QTS000025	QTD000435	ROSMAP	brain_naive	UBERON_0009834	brain (DLPFC)	naive	560	exon	28869584	bulk
QTS000025	QTD000436	ROSMAP	brain_naive	UBERON_0009834	brain (DLPFC)	naive	560	tx	28869584	bulk
QTS000025	QTD000437	ROSMAP	brain_naive	UBERON_0009834	brain (DLPFC)	naive	560	txrev	28869584	bulk
QTS000025	QTD000438	ROSMAP	brain_naive	UBERON_0009834	brain (DLPFC)	naive	560	leafcutter	28869584	bulk
QTS000025	QTD001244	ROSMAP	brain_naive	UBERON_0009834	brain (DLPFC)	naive	560	majiq	28869584	bulk
QTS000026	QTD000439	Schmiedel_2018	Tfh_memory	CL_0002038	Tfh cell	naive	89	ge	30449622	bulk
QTS000026	QTD000440	Schmiedel_2018	Tfh_memory	CL_0002038	Tfh cell	naive	89	exon	30449622	bulk
QTS000026	QTD000441	Schmiedel_2018	Tfh_memory	CL_0002038	Tfh cell	naive	89	tx	30449622	bulk
QTS000026	QTD000442	Schmiedel_2018	Tfh_memory	CL_0002038	Tfh cell	naive	89	txrev	30449622	bulk
QTS000026	QTD000443	Schmiedel_2018	Tfh_memory	CL_0002038	Tfh cell	naive	89	leafcutter	30449622	bulk
QTS000026	QTD000444	Schmiedel_2018	Th17_memory	CL_0000899	Th17 cell	naive	89	ge	30449622	bulk
QTS000026	QTD000445	Schmiedel_2018	Th17_memory	CL_0000899	Th17 cell	naive	89	exon	30449622	bulk
QTS000026	QTD000446	Schmiedel_2018	Th17_memory	CL_0000899	Th17 cell	naive	89	tx	30449622	bulk
QTS000026	QTD000447	Schmiedel_2018	Th17_memory	CL_0000899	Th17 cell	naive	89	txrev	30449622	bulk
QTS000026	QTD000448	Schmiedel_2018	Th17_memory	CL_0000899	Th17 cell	naive	89	leafcutter	30449622	bulk
QTS000026	QTD000449	Schmiedel_2018	Th1_memory	CL_0000545	Th1 cell	naive	82	ge	30449622	bulk
QTS000026	QTD000450	Schmiedel_2018	Th1_memory	CL_0000545	Th1 cell	naive	82	exon	30449622	bulk
QTS000026	QTD000451	Schmiedel_2018	Th1_memory	CL_0000545	Th1 cell	naive	82	tx	30449622	bulk
QTS000026	QTD000452	Schmiedel_2018	Th1_memory	CL_0000545	Th1 cell	naive	82	txrev	30449622	bulk
QTS000026	QTD000453	Schmiedel_2018	Th1_memory	CL_0000545	Th1 cell	naive	82	leafcutter	30449622	bulk
QTS000026	QTD000454	Schmiedel_2018	Th2_memory	CL_0000546	Th2 cell	naive	89	ge	30449622	bulk
QTS000026	QTD000455	Schmiedel_2018	Th2_memory	CL_0000546	Th2 cell	naive	89	exon	30449622	bulk
QTS000026	QTD000456	Schmiedel_2018	Th2_memory	CL_0000546	Th2 cell	naive	89	tx	30449622	bulk
QTS000026	QTD000457	Schmiedel_2018	Th2_memory	CL_0000546	Th2 cell	naive	89	txrev	30449622	bulk
QTS000026	QTD000458	Schmiedel_2018	Th2_memory	CL_0000546	Th2 cell	naive	89	leafcutter	30449622	bulk
QTS000026	QTD000459	Schmiedel_2018	Th1-17_memory	CL_0000899	Th17 cell	naive	88	ge	30449622	bulk
QTS000026	QTD000460	Schmiedel_2018	Th1-17_memory	CL_0000899	Th17 cell	naive	88	exon	30449622	bulk
QTS000026	QTD000461	Schmiedel_2018	Th1-17_memory	CL_0000899	Th17 cell	naive	88	tx	30449622	bulk
QTS000026	QTD000462	Schmiedel_2018	Th1-17_memory	CL_0000899	Th17 cell	naive	88	txrev	30449622	bulk
QTS000026	QTD000463	Schmiedel_2018	Th1-17_memory	CL_0000899	Th17 cell	naive	88	leafcutter	30449622	bulk
QTS000026	QTD000464	Schmiedel_2018	Treg_memory	CL_0002678	Treg naive	naive	89	ge	30449622	bulk
QTS000026	QTD000465	Schmiedel_2018	Treg_memory	CL_0002678	Treg naive	naive	89	exon	30449622	bulk
QTS000026	QTD000466	Schmiedel_2018	Treg_memory	CL_0002678	Treg naive	naive	89	tx	30449622	bulk
QTS000026	QTD000467	Schmiedel_2018	Treg_memory	CL_0002678	Treg naive	naive	89	txrev	30449622	bulk
QTS000026	QTD000468	Schmiedel_2018	Treg_memory	CL_0002678	Treg naive	naive	89	leafcutter	30449622	bulk
QTS000026	QTD000469	Schmiedel_2018	Treg_naive	CL_0002677	Treg memory	naive	89	ge	30449622	bulk
QTS000026	QTD000470	Schmiedel_2018	Treg_naive	CL_0002677	Treg memory	naive	89	exon	30449622	bulk
QTS000026	QTD000471	Schmiedel_2018	Treg_naive	CL_0002677	Treg memory	naive	89	tx	30449622	bulk
QTS000026	QTD000472	Schmiedel_2018	Treg_naive	CL_0002677	Treg memory	naive	89	txrev	30449622	bulk
QTS000026	QTD000473	Schmiedel_2018	Treg_naive	CL_0002677	Treg memory	naive	89	leafcutter	30449622	bulk
QTS000026	QTD000474	Schmiedel_2018	B-cell_naive	CL_0000236	B cell	naive	91	ge	30449622	bulk
QTS000026	QTD000475	Schmiedel_2018	B-cell_naive	CL_0000236	B cell	naive	91	exon	30449622	bulk
QTS000026	QTD000476	Schmiedel_2018	B-cell_naive	CL_0000236	B cell	naive	91	tx	30449622	bulk
QTS000026	QTD000477	Schmiedel_2018	B-cell_naive	CL_0000236	B cell	naive	91	txrev	30449622	bulk
QTS000026	QTD000478	Schmiedel_2018	B-cell_naive	CL_0000236	B cell	naive	91	leafcutter	30449622	bulk
QTS000026	QTD000479	Schmiedel_2018	CD4_T-cell_naive	CL_0000624	CD4+ T cell	naive	88	ge	30449622	bulk
QTS000026	QTD000480	Schmiedel_2018	CD4_T-cell_naive	CL_0000624	CD4+ T cell	naive	88	exon	30449622	bulk
QTS000026	QTD000481	Schmiedel_2018	CD4_T-cell_naive	CL_0000624	CD4+ T cell	naive	88	tx	30449622	bulk
QTS000026	QTD000482	Schmiedel_2018	CD4_T-cell_naive	CL_0000624	CD4+ T cell	naive	88	txrev	30449622	bulk
QTS000026	QTD000483	Schmiedel_2018	CD4_T-cell_naive	CL_0000624	CD4+ T cell	naive	88	leafcutter	30449622	bulk
QTS000026	QTD000484	Schmiedel_2018	CD4_T-cell_anti-CD3-CD28	CL_0000624	CD4+ T cell	anti-CD3-CD28_4h	89	ge	30449622	bulk
QTS000026	QTD000485	Schmiedel_2018	CD4_T-cell_anti-CD3-CD28	CL_0000624	CD4+ T cell	anti-CD3-CD28_4h	89	exon	30449622	bulk
QTS000026	QTD000486	Schmiedel_2018	CD4_T-cell_anti-CD3-CD28	CL_0000624	CD4+ T cell	anti-CD3-CD28_4h	89	tx	30449622	bulk
QTS000026	QTD000487	Schmiedel_2018	CD4_T-cell_anti-CD3-CD28	CL_0000624	CD4+ T cell	anti-CD3-CD28_4h	89	txrev	30449622	bulk
QTS000026	QTD000488	Schmiedel_2018	CD4_T-cell_anti-CD3-CD28	CL_0000624	CD4+ T cell	anti-CD3-CD28_4h	89	leafcutter	30449622	bulk
QTS000026	QTD000489	Schmiedel_2018	CD8_T-cell_naive	CL_0000625	CD8+ T cell	naive	89	ge	30449622	bulk
QTS000026	QTD000490	Schmiedel_2018	CD8_T-cell_naive	CL_0000625	CD8+ T cell	naive	89	exon	30449622	bulk
QTS000026	QTD000491	Schmiedel_2018	CD8_T-cell_naive	CL_0000625	CD8+ T cell	naive	89	tx	30449622	bulk
QTS000026	QTD000492	Schmiedel_2018	CD8_T-cell_naive	CL_0000625	CD8+ T cell	naive	89	txrev	30449622	bulk
QTS000026	QTD000493	Schmiedel_2018	CD8_T-cell_naive	CL_0000625	CD8+ T cell	naive	89	leafcutter	30449622	bulk
QTS000026	QTD000494	Schmiedel_2018	CD8_T-cell_anti-CD3-CD28	CL_0000625	CD8+ T cell	anti-CD3-CD28_4h	88	ge	30449622	bulk
QTS000026	QTD000495	Schmiedel_2018	CD8_T-cell_anti-CD3-CD28	CL_0000625	CD8+ T cell	anti-CD3-CD28_4h	88	exon	30449622	bulk
QTS000026	QTD000496	Schmiedel_2018	CD8_T-cell_anti-CD3-CD28	CL_0000625	CD8+ T cell	anti-CD3-CD28_4h	88	tx	30449622	bulk
QTS000026	QTD000497	Schmiedel_2018	CD8_T-cell_anti-CD3-CD28	CL_0000625	CD8+ T cell	anti-CD3-CD28_4h	88	txrev	30449622	bulk
QTS000026	QTD000498	Schmiedel_2018	CD8_T-cell_anti-CD3-CD28	CL_0000625	CD8+ T cell	anti-CD3-CD28_4h	88	leafcutter	30449622	bulk
QTS000026	QTD000499	Schmiedel_2018	monocyte_CD16_naive	CL_0002396	CD16+ monocyte	naive	90	ge	30449622	bulk
QTS000026	QTD000500	Schmiedel_2018	monocyte_CD16_naive	CL_0002396	CD16+ monocyte	naive	90	exon	30449622	bulk
QTS000026	QTD000501	Schmiedel_2018	monocyte_CD16_naive	CL_0002396	CD16+ monocyte	naive	90	tx	30449622	bulk
QTS000026	QTD000502	Schmiedel_2018	monocyte_CD16_naive	CL_0002396	CD16+ monocyte	naive	90	txrev	30449622	bulk
QTS000026	QTD000503	Schmiedel_2018	monocyte_CD16_naive	CL_0002396	CD16+ monocyte	naive	90	leafcutter	30449622	bulk
QTS000026	QTD000504	Schmiedel_2018	monocyte_naive	CL_0002057	monocyte	naive	91	ge	30449622	bulk
QTS000026	QTD000505	Schmiedel_2018	monocyte_naive	CL_0002057	monocyte	naive	91	exon	30449622	bulk
QTS000026	QTD000506	Schmiedel_2018	monocyte_naive	CL_0002057	monocyte	naive	91	tx	30449622	bulk
QTS000026	QTD000507	Schmiedel_2018	monocyte_naive	CL_0002057	monocyte	naive	91	txrev	30449622	bulk
QTS000026	QTD000508	Schmiedel_2018	monocyte_naive	CL_0002057	monocyte	naive	91	leafcutter	30449622	bulk
QTS000026	QTD000509	Schmiedel_2018	NK-cell_naive	CL_0000623	NK cell	naive	90	ge	30449622	bulk
QTS000026	QTD000510	Schmiedel_2018	NK-cell_naive	CL_0000623	NK cell	naive	90	exon	30449622	bulk
QTS000026	QTD000511	Schmiedel_2018	NK-cell_naive	CL_0000623	NK cell	naive	90	tx	30449622	bulk
QTS000026	QTD000512	Schmiedel_2018	NK-cell_naive	CL_0000623	NK cell	naive	90	txrev	30449622	bulk
QTS000026	QTD000513	Schmiedel_2018	NK-cell_naive	CL_0000623	NK cell	naive	90	leafcutter	30449622	bulk
QTS000026	QTD001200	Schmiedel_2018	Tfh_memory	CL_0002038	Tfh cell	naive	89	majiq	30449622	bulk
QTS000026	QTD001201	Schmiedel_2018	Th17_memory	CL_0000899	Th17 cell	naive	89	majiq	30449622	bulk
QTS000026	QTD001202	Schmiedel_2018	Th1_memory	CL_0000545	Th1 cell	naive	82	majiq	30449622	bulk
QTS000026	QTD001203	Schmiedel_2018	Th2_memory	CL_0000546	Th2 cell	naive	89	majiq	30449622	bulk
QTS000026	QTD001204	Schmiedel_2018	Th1-17_memory	CL_0000899	Th17 cell	naive	88	majiq	30449622	bulk
QTS000026	QTD001205	Schmiedel_2018	Treg_memory	CL_0002678	Treg naive	naive	89	majiq	30449622	bulk
QTS000026	QTD001206	Schmiedel_2018	Treg_naive	CL_0002677	Treg memory	naive	89	majiq	30449622	bulk
QTS000026	QTD001207	Schmiedel_2018	B-cell_naive	CL_0000236	B cell	naive	91	majiq	30449622	bulk
QTS000026	QTD001208	Schmiedel_2018	CD4_T-cell_naive	CL_0000624	CD4+ T cell	naive	88	majiq	30449622	bulk
QTS000026	QTD001209	Schmiedel_2018	CD4_T-cell_anti-CD3-CD28	CL_0000624	CD4+ T cell	anti-CD3-CD28_4h	89	majiq	30449622	bulk
QTS000026	QTD001210	Schmiedel_2018	CD8_T-cell_naive	CL_0000625	CD8+ T cell	naive	89	majiq	30449622	bulk
QTS000026	QTD001211	Schmiedel_2018	CD8_T-cell_anti-CD3-CD28	CL_0000625	CD8+ T cell	anti-CD3-CD28_4h	88	majiq	30449622	bulk
QTS000026	QTD001212	Schmiedel_2018	monocyte_CD16_naive	CL_0002396	CD16+ monocyte	naive	90	majiq	30449622	bulk
QTS000026	QTD001213	Schmiedel_2018	monocyte_naive	CL_0002057	monocyte	naive	91	majiq	30449622	bulk
QTS000026	QTD001214	Schmiedel_2018	NK-cell_naive	CL_0000623	NK cell	naive	90	majiq	30449622	bulk
QTS000027	QTD000514	Schwartzentruber_2018	sensory_neuron	CL_0000101	sensory neuron	naive	98	ge	29229984	bulk
QTS000027	QTD000515	Schwartzentruber_2018	sensory_neuron	CL_0000101	sensory neuron	naive	98	exon	29229984	bulk
QTS000027	QTD000516	Schwartzentruber_2018	sensory_neuron	CL_0000101	sensory neuron	naive	98	tx	29229984	bulk
QTS000027	QTD000517	Schwartzentruber_2018	sensory_neuron	CL_0000101	sensory neuron	naive	98	txrev	29229984	bulk
QTS000027	QTD000518	Schwartzentruber_2018	sensory_neuron	CL_0000101	sensory neuron	naive	98	leafcutter	29229984	bulk
QTS000027	QTD001245	Schwartzentruber_2018	sensory_neuron	CL_0000101	sensory neuron	naive	98	majiq	29229984	bulk
QTS000028	QTD000519	Steinberg_2020	synovium_naive	UBERON_0007616	synovium	naive	72	ge	33637762	bulk
QTS000028	QTD000520	Steinberg_2020	synovium_naive	UBERON_0007616	synovium	naive	72	exon	33637762	bulk
QTS000028	QTD000521	Steinberg_2020	synovium_naive	UBERON_0007616	synovium	naive	72	tx	33637762	bulk
QTS000028	QTD000522	Steinberg_2020	synovium_naive	UBERON_0007616	synovium	naive	72	txrev	33637762	bulk
QTS000028	QTD000523	Steinberg_2020	synovium_naive	UBERON_0007616	synovium	naive	72	leafcutter	33637762	bulk
QTS000028	QTD000524	Steinberg_2020	low_grade_cartilage_naive	UBERON_0002418	cartilage	naive	69	ge	33637762	bulk
QTS000028	QTD000525	Steinberg_2020	low_grade_cartilage_naive	UBERON_0002418	cartilage	naive	69	exon	33637762	bulk
QTS000028	QTD000526	Steinberg_2020	low_grade_cartilage_naive	UBERON_0002418	cartilage	naive	69	tx	33637762	bulk
QTS000028	QTD000527	Steinberg_2020	low_grade_cartilage_naive	UBERON_0002418	cartilage	naive	69	txrev	33637762	bulk
QTS000028	QTD000528	Steinberg_2020	low_grade_cartilage_naive	UBERON_0002418	cartilage	naive	69	leafcutter	33637762	bulk
QTS000028	QTD000529	Steinberg_2020	high_grade_cartilage_naive	UBERON_0002418	cartilage	naive	69	ge	33637762	bulk
QTS000028	QTD000530	Steinberg_2020	high_grade_cartilage_naive	UBERON_0002418	cartilage	naive	69	exon	33637762	bulk
QTS000028	QTD000531	Steinberg_2020	high_grade_cartilage_naive	UBERON_0002418	cartilage	naive	69	tx	33637762	bulk
QTS000028	QTD000532	Steinberg_2020	high_grade_cartilage_naive	UBERON_0002418	cartilage	naive	69	txrev	33637762	bulk
QTS000028	QTD000533	Steinberg_2020	high_grade_cartilage_naive	UBERON_0002418	cartilage	naive	69	leafcutter	33637762	bulk
QTS000028	QTD001246	Steinberg_2020	synovium_naive	UBERON_0007616	synovium	naive	72	majiq	33637762	bulk
QTS000028	QTD001247	Steinberg_2020	low_grade_cartilage_naive	UBERON_0002418	cartilage	naive	69	majiq	33637762	bulk
QTS000028	QTD001248	Steinberg_2020	high_grade_cartilage_naive	UBERON_0002418	cartilage	naive	69	majiq	33637762	bulk
QTS000029	QTD000534	TwinsUK	fat	UBERON_0001013	adipose	naive	381	ge	25436857	bulk
QTS000029	QTD000535	TwinsUK	fat	UBERON_0001013	adipose	naive	381	exon	25436857	bulk
QTS000029	QTD000536	TwinsUK	fat	UBERON_0001013	adipose	naive	381	tx	25436857	bulk
QTS000029	QTD000537	TwinsUK	fat	UBERON_0001013	adipose	naive	381	txrev	25436857	bulk
QTS000029	QTD000538	TwinsUK	fat	UBERON_0001013	adipose	naive	381	leafcutter	25436857	bulk
QTS000029	QTD000539	TwinsUK	LCL	EFO_0005292	LCL	naive	418	ge	25436857	bulk
QTS000029	QTD000540	TwinsUK	LCL	EFO_0005292	LCL	naive	418	exon	25436857	bulk
QTS000029	QTD000541	TwinsUK	LCL	EFO_0005292	LCL	naive	418	tx	25436857	bulk
QTS000029	QTD000542	TwinsUK	LCL	EFO_0005292	LCL	naive	418	txrev	25436857	bulk
QTS000029	QTD000543	TwinsUK	LCL	EFO_0005292	LCL	naive	418	leafcutter	25436857	bulk
QTS000029	QTD000544	TwinsUK	skin	UBERON_0002097	skin	naive	370	ge	25436857	bulk
QTS000029	QTD000545	TwinsUK	skin	UBERON_0002097	skin	naive	370	exon	25436857	bulk
QTS000029	QTD000546	TwinsUK	skin	UBERON_0002097	skin	naive	370	tx	25436857	bulk
QTS000029	QTD000547	TwinsUK	skin	UBERON_0002097	skin	naive	370	txrev	25436857	bulk
QTS000029	QTD000548	TwinsUK	skin	UBERON_0002097	skin	naive	370	leafcutter	25436857	bulk
QTS000029	QTD000549	TwinsUK	blood	UBERON_0000178	blood	naive	195	ge	25436857	bulk
QTS000029	QTD000550	TwinsUK	blood	UBERON_0000178	blood	naive	195	exon	25436857	bulk
QTS000029	QTD000551	TwinsUK	blood	UBERON_0000178	blood	naive	195	tx	25436857	bulk
QTS000029	QTD000552	TwinsUK	blood	UBERON_0000178	blood	naive	195	txrev	25436857	bulk
QTS000029	QTD000553	TwinsUK	blood	UBERON_0000178	blood	naive	195	leafcutter	25436857	bulk
QTS000029	QTD001249	TwinsUK	fat	UBERON_0001013	adipose	naive	381	majiq	25436857	bulk
QTS000029	QTD001250	TwinsUK	LCL	EFO_0005292	LCL	naive	418	majiq	25436857	bulk
QTS000029	QTD001251	TwinsUK	skin	UBERON_0002097	skin	naive	370	majiq	25436857	bulk
QTS000029	QTD001252	TwinsUK	blood	UBERON_0000178	blood	naive	195	majiq	25436857	bulk
QTS000030	QTD000554	van_de_Bunt_2015	pancreatic_islet	UBERON_0000006	pancreatic islet	naive	117	ge	26624892	bulk
QTS000030	QTD000555	van_de_Bunt_2015	pancreatic_islet	UBERON_0000006	pancreatic islet	naive	117	exon	26624892	bulk
QTS000030	QTD000556	van_de_Bunt_2015	pancreatic_islet	UBERON_0000006	pancreatic islet	naive	117	tx	26624892	bulk
QTS000030	QTD000557	van_de_Bunt_2015	pancreatic_islet	UBERON_0000006	pancreatic islet	naive	117	txrev	26624892	bulk
QTS000030	QTD000558	van_de_Bunt_2015	pancreatic_islet	UBERON_0000006	pancreatic islet	naive	117	leafcutter	26624892	bulk
QTS000030	QTD001253	van_de_Bunt_2015	pancreatic_islet	UBERON_0000006	pancreatic islet	naive	117	majiq	26624892	bulk
QTS000031	QTD000559	Young_2019	microglia_naive	CL_0000129	microglia	naive	104	ge	34083789	bulk
QTS000031	QTD000560	Young_2019	microglia_naive	CL_0000129	microglia	naive	104	exon	34083789	bulk
QTS000031	QTD000561	Young_2019	microglia_naive	CL_0000129	microglia	naive	104	tx	34083789	bulk
QTS000031	QTD000562	Young_2019	microglia_naive	CL_0000129	microglia	naive	104	txrev	34083789	bulk
QTS000031	QTD000563	Young_2019	microglia_naive	CL_0000129	microglia	naive	104	leafcutter	34083789	bulk
QTS000031	QTD001254	Young_2019	microglia_naive	CL_0000129	microglia	naive	104	majiq	34083789	bulk
QTS000032	QTD000564	Aygun_2021	Progenitor	CL_0011020	neural progenitor	naive	85	ge	34416157	bulk
QTS000032	QTD000565	Aygun_2021	Progenitor	CL_0011020	neural progenitor	naive	85	exon	34416157	bulk
QTS000032	QTD000566	Aygun_2021	Progenitor	CL_0011020	neural progenitor	naive	85	tx	34416157	bulk
QTS000032	QTD000567	Aygun_2021	Progenitor	CL_0011020	neural progenitor	naive	85	txrev	34416157	bulk
QTS000032	QTD000568	Aygun_2021	Progenitor	CL_0011020	neural progenitor	naive	85	leafcutter	34416157	bulk
QTS000032	QTD000569	Aygun_2021	Neuron	CL_0000540	neuron	naive	73	ge	34416157	bulk
QTS000032	QTD000570	Aygun_2021	Neuron	CL_0000540	neuron	naive	73	exon	34416157	bulk
QTS000032	QTD000571	Aygun_2021	Neuron	CL_0000540	neuron	naive	73	tx	34416157	bulk
QTS000032	QTD000572	Aygun_2021	Neuron	CL_0000540	neuron	naive	73	txrev	34416157	bulk
QTS000032	QTD000573	Aygun_2021	Neuron	CL_0000540	neuron	naive	73	leafcutter	34416157	bulk
QTS000032	QTD001255	Aygun_2021	Progenitor	CL_0011020	neural progenitor	naive	85	majiq	34416157	bulk
QTS000032	QTD001256	Aygun_2021	Neuron	CL_0000540	neuron	naive	73	majiq	34416157	bulk
QTS000033	QTD000574	PISA	pancreatic_islet	UBERON_0000006	pancreatic islet	naive	127	ge	33264613	bulk
QTS000033	QTD000575	PISA	pancreatic_islet	UBERON_0000006	pancreatic islet	naive	127	exon	33264613	bulk
QTS000033	QTD000576	PISA	pancreatic_islet	UBERON_0000006	pancreatic islet	naive	127	tx	33264613	bulk
QTS000033	QTD000577	PISA	pancreatic_islet	UBERON_0000006	pancreatic islet	naive	127	txrev	33264613	bulk
QTS000033	QTD000578	PISA	pancreatic_islet	UBERON_0000006	pancreatic islet	naive	127	leafcutter	33264613	bulk
QTS000033	QTD001257	PISA	pancreatic_islet	UBERON_0000006	pancreatic islet	naive	127	majiq	33264613	bulk
QTS000034	QTD000579	Walker_2019	Neocortex	UBERON_0001950	neocortex	naive	211	ge	31626773	bulk
QTS000034	QTD000580	Walker_2019	Neocortex	UBERON_0001950	neocortex	naive	211	exon	31626773	bulk
QTS000034	QTD000581	Walker_2019	Neocortex	UBERON_0001950	neocortex	naive	211	tx	31626773	bulk
QTS000034	QTD000582	Walker_2019	Neocortex	UBERON_0001950	neocortex	naive	211	txrev	31626773	bulk
QTS000034	QTD000583	Walker_2019	Neocortex	UBERON_0001950	neocortex	naive	211	leafcutter	31626773	bulk
QTS000034	QTD001258	Walker_2019	Neocortex	UBERON_0001950	neocortex	naive	211	majiq	31626773	bulk
QTS000035	QTD000584	Sun_2018	plasma	UBERON_0001969	plasma	naive	3301	aptamer	29875488	bulk
QTS000036	QTD000585	Randolph_2021	B_NI	CL_0000236	B cell	naive	89	ge	34822289	single-cell
QTS000036	QTD000586	Randolph_2021	B_flu	CL_0000236	B cell	Influenza_6h	89	ge	34822289	single-cell
QTS000036	QTD000587	Randolph_2021	CD4_T_NI	CL_0000624	CD4+ T cell	naive	89	ge	34822289	single-cell
QTS000036	QTD000588	Randolph_2021	CD4_T_flu	CL_0000624	CD4+ T cell	Influenza_6h	89	ge	34822289	single-cell
QTS000036	QTD000589	Randolph_2021	CD8_T_NI	CL_0000625	CD8+ T cell	naive	89	ge	34822289	single-cell
